学期,学号,日期,时间
1,303,115,93255
3,303,115,141219
3,303,115,184324
2,303,224,153007
2,303,228,82431
2,303,303,182232
2,303,307,192715
2,303,309,173753
2,303,309,175610
2,303,312,192415
2,303,317,122838
2,303,330,193724
2,303,330,215618
2,303,402,101304
2,303,408,190904
2,303,409,191215
2,303,420,195045
2,303,504,192109
2,303,514,143226
2,303,514,202310
2,303,517,195203
2,303,521,163510
2,303,523,191459
2,303,530,191425
2,303,601,191106
2,303,606,82030
2,303,607,191703
2,303,609,101808
2,303,613,82223
2,303,613,174752
2,303,614,190540
2,303,618,81700
2,303,618,134559
2,303,618,180455
2,303,621,190715
2,303,625,182646
2,303,626,153208
2,303,626,155836
2,303,626,184323
2,303,629,134318
2,303,702,190610
2,303,703,181448
2,303,704,74320
2,303,704,142359
2,303,704,174824
2,303,705,181504
2,303,706,113257
2,303,706,190606
2,303,707,85247
2,303,707,115346
2,303,707,143529
2,303,707,182723
1,303,901,162133
1,303,902,152717
3,303,902,185630
3,303,912,182256
3,303,913,82616
1,303,915,153348
1,303,919,102552
3,303,921,182611
1,303,921,193118
3,303,922,83156
3,303,922,92801
3,303,924,190709
3,303,925,192338
3,303,928,124250
3,303,1009,161949
1,303,1012,184743
3,303,1012,191030
1,303,1016,161933
3,303,1019,142711
3,303,1024,210616
3,303,1026,200039
3,303,1027,122910
3,303,1028,184646
3,303,1031,154258
3,303,1031,183333
3,303,1102,93828
3,303,1102,145538
3,303,1102,192543
3,303,1103,190553
3,303,1105,211011
3,303,1107,163031
3,303,1109,161539
1,303,1109,181059
1,303,1111,190518
3,303,1115,80834
1,303,1115,103127
3,303,1122,105933
1,303,1127,162027
3,303,1130,102302
3,303,1130,132543
3,303,1130,153432
1,303,1130,162153
3,303,1207,185827
3,303,1207,190921
3,303,1218,142648
3,303,1218,144722
3,303,1220,183159
1,303,1221,190117
1,303,1222,85755
3,304,105,143902
3,304,105,175523
1,304,106,82936
1,304,108,91224
1,304,109,93306
1,304,110,95615
3,304,112,141400
2,304,224,145228
2,304,226,101933
2,304,227,81902
2,304,228,82211
2,304,228,162509
2,304,302,100744
2,304,302,153030
2,304,303,181313
2,304,305,101808
2,304,309,155637
2,304,313,83432
2,304,319,152036
2,304,330,91458
2,304,411,82302
2,304,411,150733
2,304,412,160822
2,304,413,121443
2,304,413,193443
2,304,414,185708
2,304,416,145827
2,304,418,81845
2,304,418,153509
2,304,420,84407
2,304,422,211300
2,304,423,144753
2,304,424,174433
2,304,424,180459
2,304,425,91733
2,304,429,102739
2,304,429,140002
2,304,430,121103
2,304,430,183630
2,304,503,154902
2,304,504,90245
2,304,504,142821
2,304,505,180636
2,304,506,191242
2,304,507,85433
2,304,507,145514
2,304,510,112640
2,304,510,192326
2,304,514,113647
2,304,518,190330
2,304,520,183017
2,304,521,113505
2,304,609,105552
2,304,618,80047
2,304,618,153208
2,304,620,120526
2,304,620,132813
2,304,623,113755
2,304,627,122604
2,304,628,85958
2,304,628,142827
2,304,629,111330
2,304,702,113947
2,304,703,151500
2,304,704,120420
3,304,1008,152240
3,304,1010,162956
1,304,1013,153019
3,304,1022,154755
3,304,1026,105443
3,304,1027,123026
1,304,1031,81935
1,304,1101,84512
1,304,1103,91034
1,304,1104,103826
3,304,1104,150934
1,304,1106,114251
1,304,1106,150206
1,304,1108,101708
3,304,1109,103714
1,304,1109,163005
3,304,1109,184559
1,304,1110,92158
1,304,1213,162138
1,304,1214,122543
1,304,1216,214324
1,304,1218,103358
1,304,1221,74031
1,304,1221,144643
1,304,1222,81509
1,304,1223,90107
1,304,1224,75412
1,304,1225,75807
1,304,1226,84021
3,304,1226,173830
3,304,1226,173830
3,304,1227,84420
3,304,1227,145455
1,304,1227,154605
3,304,1229,130943
3,304,1230,84445
3,304,1230,153026
3,304,1231,141252
1,305,108,71143
2,305,520,111906
2,305,520,112656
2,305,528,123209
2,305,530,94226
1,305,901,135140
1,305,909,191940
3,305,915,192023
1,305,920,213152
1,305,925,120430
3,306,102,112745
3,306,102,182707
3,306,103,104641
3,306,103,181058
3,306,103,182725
3,306,104,121037
3,306,104,190730
3,306,105,172824
1,306,106,93606
1,306,106,134305
1,306,106,191707
3,306,107,85601
3,306,107,121718
1,306,108,161925
3,306,109,84015
3,306,109,124523
3,306,110,85753
1,306,110,92249
1,306,110,101421
1,306,110,173511
3,306,111,82006
3,306,111,120332
3,306,112,83322
3,306,112,115439
3,306,112,181845
3,306,113,84510
1,306,113,105656
1,306,113,123246
3,306,113,131242
1,306,113,153250
3,306,114,93607
1,306,115,94942
3,306,115,172330
1,306,115,173453
1,306,116,155000
1,306,117,112252
2,306,226,102149
2,306,226,202705
2,306,227,194907
2,306,302,182246
2,306,303,154517
2,306,303,191837
2,306,305,195742
2,306,306,194826
2,306,307,183732
2,306,310,164305
2,306,313,194647
2,306,315,165454
2,306,316,102243
2,306,316,163008
2,306,316,174106
2,306,317,100840
2,306,317,120030
2,306,317,125827
2,306,321,190134
2,306,323,115647
2,306,324,112337
2,306,329,125924
2,306,412,171327
2,306,413,184348
2,306,414,141820
2,306,414,184131
2,306,415,194048
2,306,422,180305
2,306,430,135916
2,306,504,190913
2,306,505,171317
2,306,506,193602
2,306,602,93911
2,306,602,145758
2,306,606,163949
2,306,606,183724
2,306,610,110826
2,306,610,131737
2,306,611,160441
2,306,615,174902
2,306,616,91648
2,306,616,144924
2,306,617,94711
2,306,617,175530
2,306,618,81648
2,306,618,101802
2,306,618,143900
2,306,620,93349
2,306,620,151153
2,306,622,84937
2,306,622,123022
2,306,623,151144
2,306,623,175748
2,306,624,92051
2,306,624,160427
2,306,624,180941
2,306,625,161656
2,306,626,82229
2,306,627,125253
2,306,627,174127
2,306,628,91909
2,306,628,152446
2,306,628,180915
2,306,629,94914
2,306,629,160911
2,306,630,85154
2,306,630,150651
2,306,630,175752
2,306,701,152440
2,306,702,84424
2,306,702,120420
2,306,702,184114
2,306,703,143503
2,306,703,172906
2,306,703,182046
2,306,704,74313
2,306,704,121839
2,306,705,171509
2,306,705,210755
2,306,706,74321
2,306,706,90910
2,306,706,142554
2,306,706,190325
2,306,707,73905
2,306,707,121019
1,306,901,90027
3,306,914,85130
1,306,914,122543
1,306,914,122758
3,306,914,200417
3,306,915,91044
3,306,915,181432
1,306,916,135311
1,306,918,105622
1,306,918,111328
1,306,919,102105
1,306,920,82620
1,306,921,131131
3,306,922,134437
1,306,922,174558
1,306,923,100039
1,306,923,111218
1,306,925,193522
1,306,927,90523
3,306,928,115631
1,306,928,162013
1,306,1005,85230
1,306,1006,170454
1,306,1009,85149
1,306,1010,102010
1,306,1010,103358
1,306,1011,82308
1,306,1012,161757
1,306,1013,153214
1,306,1013,185219
1,306,1014,93534
1,306,1014,140830
1,306,1016,102356
1,306,1017,202252
1,306,1018,82702
3,306,1018,93611
1,306,1019,82654
1,306,1020,85205
1,306,1020,190733
1,306,1021,101907
3,306,1021,193706
3,306,1022,201555
1,306,1024,101927
3,306,1026,123955
3,306,1026,182156
3,306,1031,192703
3,306,1102,131411
3,306,1102,193419
1,306,1103,92110
3,306,1103,130032
1,306,1104,94312
3,306,1105,194854
1,306,1106,102002
3,306,1108,195123
3,306,1109,160636
3,306,1112,172416
1,306,1114,102015
3,306,1115,103655
3,306,1115,182832
3,306,1117,130302
3,306,1117,134147
1,306,1120,191251
3,306,1123,190805
3,306,1124,140124
1,306,1125,74139
3,306,1130,134205
3,306,1201,90815
1,306,1204,101851
1,306,1208,102910
3,306,1208,125254
1,306,1209,85436
3,306,1213,91116
3,306,1213,104712
3,306,1213,124230
3,306,1213,190910
3,306,1214,112810
3,306,1214,121833
3,306,1215,112235
3,306,1215,173127
3,306,1217,175837
3,306,1219,172951
3,306,1221,130703
3,306,1223,180803
3,306,1224,130710
1,306,1226,84102
3,306,1226,205626
3,306,1228,92632
3,306,1230,90015
1,306,1230,191938
1,306,1230,192001
3,307,102,122233
3,307,103,114348
3,307,103,170057
3,307,104,121645
3,307,107,84414
3,307,110,93500
1,307,113,111601
1,307,113,150515
3,307,114,183437
2,307,226,103343
3,307,909,200441
3,307,911,201912
1,307,916,94821
1,307,917,192836
1,307,920,183808
1,307,921,101952
3,307,923,193628
3,307,924,155527
1,307,1005,101553
1,307,1009,93714
1,307,1013,110134
1,307,1014,114205
1,307,1117,111206
1,307,1125,120531
1,307,1203,191323
3,307,1207,143120
3,307,1217,145837
3,307,1221,154416
3,307,1223,93340
3,307,1226,134514
3,307,1226,134514
3,307,1227,124801
3,307,1229,145413
3,307,1231,83407
3,307,1231,121813
3,308,103,163206
3,308,104,74805
1,308,104,175544
1,308,104,185457
1,308,105,92755
1,308,105,122745
3,308,105,174203
1,308,105,181414
1,308,105,193150
1,308,106,93733
1,308,106,123409
3,308,106,164748
3,308,106,174957
1,308,106,181029
1,308,107,125744
1,308,107,174751
1,308,108,75733
1,308,108,125647
1,308,108,133254
3,308,109,75930
1,308,109,92215
1,308,109,125556
1,308,109,173746
1,308,110,85044
1,308,110,113613
1,308,111,174534
1,308,112,94030
1,308,112,135137
1,308,112,193530
3,308,113,104743
1,308,113,193006
1,308,114,83947
1,308,114,170222
3,308,115,143939
3,308,115,174732
1,308,115,180858
1,308,115,195519
1,308,116,144003
1,308,116,191026
1,308,117,93242
1,308,117,182322
1,308,119,103026
1,308,119,200606
1,308,120,120651
2,308,225,180754
2,308,225,192921
2,308,228,175025
2,308,301,195153
2,308,303,162112
2,308,319,101309
2,308,321,182934
2,308,326,171027
2,308,406,120420
2,308,406,181959
2,308,407,190339
2,308,427,182436
2,308,504,185504
2,308,505,84516
2,308,505,141506
2,308,505,184056
2,308,507,192031
2,308,508,185248
2,308,511,174716
2,308,517,192801
2,308,518,75716
2,308,518,155211
2,308,519,80250
2,308,523,81844
2,308,528,82000
2,308,604,194455
2,308,606,121512
2,308,606,181718
2,308,608,175345
2,308,611,130903
2,308,611,153300
2,308,611,172535
2,308,613,145109
2,308,613,175920
2,308,617,93326
2,308,618,82612
2,308,618,105621
2,308,620,84132
2,308,620,193808
2,308,621,80054
2,308,621,152955
2,308,622,81117
2,308,623,81519
2,308,623,164013
2,308,624,75917
2,308,624,93836
2,308,624,155940
2,308,624,200241
2,308,625,75658
2,308,625,184141
2,308,626,162235
2,308,626,173350
2,308,628,85828
2,308,628,131421
2,308,628,151312
2,308,628,204013
2,308,629,83545
2,308,629,191431
2,308,630,130138
2,308,630,183205
2,308,701,145904
2,308,701,185321
2,308,702,82232
2,308,702,150002
2,308,703,155750
2,308,703,175621
2,308,704,84934
2,308,704,181217
2,308,704,181501
2,308,705,153155
2,308,706,73405
2,308,706,193953
2,308,707,130809
2,308,707,174720
2,308,711,190459
1,308,901,92515
3,308,901,93530
3,308,903,150342
3,308,903,183840
3,308,904,183125
3,308,905,190222
3,308,906,73207
3,308,907,91840
3,308,910,151440
3,308,910,194643
3,308,912,161403
3,308,912,183147
1,308,915,172038
3,308,917,203049
3,308,922,191746
3,308,925,181459
3,308,926,182604
3,308,926,195234
3,308,929,183706
1,308,1004,145724
1,308,1008,102216
1,308,1008,112228
3,308,1009,182635
1,308,1010,82233
3,308,1010,154013
3,308,1010,174839
1,308,1011,82251
3,308,1011,185912
3,308,1013,93111
3,308,1013,145004
3,308,1014,191958
1,308,1015,102046
1,308,1016,102421
3,308,1016,184745
1,308,1017,82450
3,308,1017,184047
3,308,1017,190356
3,308,1018,191901
1,308,1020,140137
3,308,1021,191707
3,308,1023,193634
1,308,1024,82205
3,308,1024,175114
3,308,1025,190716
3,308,1026,152756
3,308,1026,173034
1,308,1026,191746
3,308,1027,142116
1,308,1027,192938
3,308,1028,193906
3,308,1031,162850
3,308,1031,180252
3,308,1103,91635
3,308,1103,152024
3,308,1104,184906
3,308,1106,181752
1,308,1107,82229
3,308,1109,84113
3,308,1109,182626
1,308,1113,102310
3,308,1113,175528
3,308,1113,192245
1,308,1114,101048
3,308,1115,184822
1,308,1117,84419
3,308,1118,183636
3,308,1120,181429
1,308,1121,190431
1,308,1121,193233
3,308,1121,200824
3,308,1123,92535
1,308,1123,191623
3,308,1124,144725
3,308,1127,182758
1,308,1128,82609
1,308,1128,103953
3,308,1201,182549
3,308,1202,175656
1,308,1202,185054
3,308,1203,194943
3,308,1205,165842
1,308,1206,82239
3,308,1208,183127
1,308,1209,123423
3,308,1211,180904
3,308,1212,165729
3,308,1214,90936
1,308,1214,102233
3,308,1214,105442
1,308,1216,111431
1,308,1216,173835
3,308,1218,183915
1,308,1219,82822
1,308,1219,190031
1,308,1222,133235
3,308,1222,184714
1,308,1223,92312
3,308,1223,101448
1,308,1225,134532
3,308,1225,134542
3,308,1225,134542
1,308,1227,82212
1,308,1228,190456
3,308,1229,82838
3,308,1230,74021
1,308,1230,82254
1,308,1230,194831
1,309,102,102925
1,309,103,84348
1,309,103,122519
1,309,104,74931
1,309,104,124203
1,309,104,173216
1,309,105,75813
1,309,106,81127
1,309,106,124311
1,309,108,72228
1,309,112,112330
1,309,113,124919
1,309,116,115055
2,309,310,183612
2,309,324,113811
2,309,413,121435
2,309,420,114712
2,309,602,183440
2,309,628,142721
2,309,628,190956
1,309,902,110729
1,309,915,192939
1,309,918,165310
1,309,922,90932
1,309,922,154200
1,309,923,174342
1,309,923,185137
1,309,928,82825
1,309,928,92438
1,309,1005,85632
1,309,1012,183107
1,309,1015,190306
1,309,1020,90609
1,309,1023,104049
1,309,1026,92819
1,309,1118,92421
1,309,1118,152929
1,309,1123,171400
1,309,1126,180644
1,309,1126,191050
1,309,1127,162448
1,309,1128,182914
1,309,1129,121158
1,309,1129,163048
1,309,1129,192433
1,309,1201,103300
1,309,1202,124856
3,309,1202,190639
1,309,1203,181827
1,309,1204,171411
1,309,1205,181243
1,309,1211,191329
1,309,1215,120231
1,309,1216,102549
1,309,1216,145341
1,309,1216,191832
3,309,1221,153708
1,309,1221,171047
1,309,1221,184807
3,309,1221,200541
3,309,1222,145717
1,309,1223,95755
3,309,1223,125526
1,309,1223,175611
3,309,1223,185504
1,309,1224,184416
3,309,1225,82658
3,309,1225,82658
1,309,1225,154305
3,309,1225,163939
3,309,1225,163939
3,309,1225,192148
3,309,1225,192148
3,309,1226,90921
3,309,1226,90921
1,309,1226,181718
1,309,1227,123400
3,309,1229,115404
1,309,1230,115009
3,309,1231,91701
1,310,104,73745
1,310,105,73935
1,310,105,153013
1,310,106,153911
1,310,107,194759
1,310,109,94255
1,310,109,185020
1,310,110,124848
1,310,110,181007
3,310,112,143457
3,310,113,93535
1,310,113,122355
1,310,113,205857
1,310,114,80644
1,310,115,82718
1,310,116,132809
1,310,117,81315
1,310,117,130646
2,310,224,121125
2,310,225,182152
2,310,226,102104
2,310,226,102646
2,310,304,82602
2,310,305,114303
2,310,305,192801
2,310,305,212821
2,310,306,195425
2,310,308,133131
2,310,312,204710
2,310,313,140015
2,310,313,195551
2,310,314,193843
2,310,316,114855
2,310,316,161515
2,310,318,113857
2,310,319,200040
2,310,320,194926
2,310,326,183857
2,310,405,121641
2,310,408,190848
2,310,409,184942
2,310,414,130332
2,310,414,153904
2,310,414,184444
2,310,423,110123
2,310,423,182935
2,310,603,161533
2,310,603,190235
2,310,606,190912
2,310,610,153608
2,310,619,113501
2,310,619,131309
2,310,620,143718
2,310,621,102712
2,310,624,110801
2,310,624,125126
2,310,628,123903
2,310,706,154956
2,310,706,205414
2,310,707,83836
2,310,707,183224
2,310,708,190839
3,310,905,183742
1,310,909,185828
1,310,918,193250
1,310,919,101506
1,310,926,105858
1,310,1005,134244
1,310,1005,193336
1,310,1006,133022
1,310,1009,102126
1,310,1013,165407
1,310,1014,144144
1,310,1020,131030
3,310,1023,92536
3,310,1029,155831
1,310,1031,200645
1,310,1103,175027
3,310,1105,145620
1,310,1117,135623
1,310,1118,143745
1,310,1206,82842
1,310,1206,172154
1,310,1227,165720
1,311,104,90958
2,311,603,190741
2,311,604,190858
2,311,605,191452
2,311,606,190515
2,311,608,193809
2,311,609,105029
2,311,613,185858
3,311,901,132132
1,311,902,152718
1,311,902,153346
1,311,915,132529
1,311,915,134446
1,311,915,143207
1,311,919,103131
1,311,920,180733
1,311,920,183840
1,311,921,105223
1,311,922,105637
1,311,928,82511
1,311,1012,183758
1,311,1013,110228
1,311,1019,81958
1,311,1021,120552
1,311,1023,101958
1,311,1030,101848
1,311,1030,161604
3,311,1106,193417
1,311,1109,81900
1,311,1113,101939
1,311,1113,162249
1,311,1115,101729
1,311,1116,82151
1,311,1120,101747
1,311,1120,162007
1,311,1120,192419
1,311,1122,101658
1,311,1123,81847
1,311,1127,101812
1,311,1127,190735
1,311,1130,82014
1,311,1204,101911
1,311,1205,82052
1,311,1210,102058
1,311,1212,82304
1,311,1214,82207
1,311,1224,102013
1,312,105,122256
1,312,107,211647
1,312,108,193315
1,312,110,95019
1,312,110,122930
1,312,115,102743
2,312,303,121244
2,312,318,82653
2,312,410,173622
2,312,413,172519
2,312,504,120622
2,312,510,94659
2,312,510,120801
2,312,521,204149
2,312,522,84809
2,312,606,182354
2,312,627,143223
1,312,917,203811
1,312,926,90738
1,312,1023,202820
1,312,1104,132236
1,312,1104,132300
1,312,1104,180711
1,312,1106,140639
1,312,1109,135136
1,312,1109,135316
1,312,1112,101841
1,312,1112,202821
1,312,1113,102954
1,312,1113,180536
1,312,1114,195009
1,312,1118,174715
1,312,1120,203630
1,312,1124,130504
1,312,1125,145636
3,312,1126,161125
1,312,1126,191046
1,312,1126,191128
1,312,1202,131026
3,312,1216,165138
1,313,102,70726
3,313,102,81345
1,313,102,121443
3,313,102,134853
3,313,103,74847
3,313,103,121223
3,313,104,80137
3,313,104,140610
3,313,105,130550
3,313,106,80205
3,313,106,172103
3,313,107,74827
3,313,107,175209
1,313,108,120022
3,313,108,130708
3,313,109,75515
3,313,110,75714
3,313,110,141310
3,313,110,183442
3,313,111,74809
3,313,111,124148
3,313,111,161431
3,313,111,184716
1,313,112,71227
3,313,112,80355
3,313,112,173622
1,313,112,183407
1,313,113,74954
3,313,113,75838
3,313,113,120725
3,313,113,174300
3,313,114,73921
1,313,114,75445
3,313,114,123147
3,313,114,164444
3,313,115,73931
3,313,115,125534
3,313,115,182524
1,313,117,81021
1,313,117,204134
2,313,225,160424
2,313,302,151046
2,313,307,192632
2,313,310,92648
2,313,310,133036
2,313,402,184035
2,313,409,191023
2,313,416,123709
2,313,424,161543
2,313,505,200102
2,313,528,185018
2,313,615,182227
2,313,616,83105
2,313,617,75757
2,313,617,144417
2,313,618,80209
2,313,619,101123
2,313,619,121437
2,313,619,180411
2,313,620,81707
2,313,620,165020
2,313,621,80730
2,313,621,103858
2,313,621,110459
2,313,621,150257
2,313,621,172541
2,313,622,73953
2,313,623,80129
2,313,623,123156
2,313,623,152627
2,313,623,183209
2,313,624,81043
2,313,624,153431
2,313,624,183239
2,313,624,201636
2,313,625,74855
2,313,625,121918
2,313,625,133359
2,313,625,161108
2,313,626,112930
2,313,627,81552
2,313,628,74749
2,313,628,130503
2,313,629,112408
2,313,629,203526
2,313,702,74919
2,313,702,115804
2,313,702,174532
2,313,703,123329
2,313,704,75005
2,313,704,123315
2,313,704,181012
2,313,706,75228
2,313,706,122006
2,313,706,153011
2,313,706,180136
2,313,707,80528
2,313,707,123916
2,313,707,153759
2,313,707,204146
2,313,709,172647
2,313,710,71012
2,313,710,124636
3,313,901,100854
1,313,901,103944
3,313,907,84356
3,313,908,85928
3,313,908,182111
3,313,910,154210
3,313,910,191918
1,313,912,180556
3,313,915,122534
3,313,915,191656
3,313,916,191216
1,313,919,215006
1,313,921,101727
3,313,922,85408
3,313,922,144158
1,313,926,190747
3,313,928,82257
1,313,1008,125635
1,313,1012,82623
1,313,1018,152140
1,313,1020,104045
1,313,1021,171741
3,313,1027,151609
1,313,1103,161744
1,313,1107,102405
1,313,1108,161911
1,313,1109,190400
1,313,1120,101934
1,313,1128,102319
1,313,1201,170915
1,313,1205,82534
3,313,1212,170003
3,313,1212,175834
3,313,1213,75052
3,313,1214,82449
3,313,1215,162405
3,313,1216,185710
3,313,1217,144335
3,313,1217,160741
3,313,1217,212229
3,313,1218,183000
3,313,1219,132312
3,313,1219,183929
3,313,1221,80510
3,313,1221,134339
3,313,1221,155809
3,313,1222,114304
1,313,1222,122046
3,313,1223,94130
3,313,1224,173034
3,313,1225,80322
3,313,1225,80322
3,313,1225,145526
3,313,1225,145526
3,313,1225,182545
3,313,1225,182545
3,313,1227,125347
3,313,1227,181349
3,313,1228,81414
3,313,1228,133407
3,313,1228,175818
3,313,1228,202433
3,313,1229,81231
3,313,1229,112007
3,313,1229,125611
3,313,1229,181947
3,313,1230,81809
3,313,1230,134433
3,313,1231,200223
1,314,102,125550
3,314,103,85658
1,314,103,141325
1,314,103,183414
3,314,104,124130
1,314,104,155310
1,314,104,155350
1,314,104,174012
1,314,105,141852
1,314,105,193529
3,314,110,173459
3,314,112,121722
2,314,224,134146
2,314,228,85200
2,314,228,135619
2,314,303,182719
2,314,307,84129
2,314,309,160035
2,314,310,100753
2,314,314,83127
2,314,315,193113
2,314,323,84208
2,314,324,71620
2,314,405,183615
2,314,410,191456
2,314,413,195200
2,314,429,164156
2,314,510,170039
2,314,511,201627
2,314,511,201717
2,314,517,163426
2,314,530,83032
2,314,531,134451
2,314,603,101737
2,314,603,112533
2,314,606,82245
2,314,608,113428
2,314,615,161829
2,314,615,172328
2,314,618,211733
2,314,619,163633
2,314,620,182135
2,314,621,73214
2,314,621,172128
2,314,621,211041
2,314,622,85800
2,314,622,165537
2,314,623,104037
2,314,623,132043
2,314,623,201103
2,314,624,101233
2,314,624,125608
2,314,626,114947
2,314,626,125319
2,314,627,111132
2,314,627,135225
2,314,627,182524
2,314,628,70049
2,314,628,154709
2,314,629,124102
2,314,629,181328
2,314,630,90155
2,314,701,151846
2,314,701,192537
2,314,702,134334
2,314,703,133028
2,314,704,114410
2,314,704,164543
2,314,705,133439
2,314,705,213000
2,314,707,123012
2,314,707,193458
2,314,709,123043
2,314,709,185651
2,314,710,102441
2,314,710,132246
3,314,901,115325
3,314,903,144952
3,314,910,130351
3,314,914,191845
3,314,915,142120
1,314,923,162335
3,314,929,103504
3,314,929,123818
3,314,1005,155813
3,314,1006,81435
3,314,1006,151409
3,314,1006,191509
3,314,1007,105308
3,314,1007,121522
3,314,1017,155636
3,314,1017,184855
3,314,1017,194728
3,314,1018,82955
3,314,1018,192137
3,314,1018,220022
1,314,1025,90147
3,314,1027,173137
3,314,1028,142608
3,314,1028,212221
1,314,1029,114728
3,314,1030,143903
1,314,1031,102219
3,314,1031,105602
1,314,1031,154503
3,314,1101,191209
1,314,1103,155653
1,314,1107,111946
1,314,1109,183658
3,314,1115,94852
3,314,1115,164341
3,314,1115,183313
3,314,1122,182910
1,314,1203,105243
3,314,1204,192527
3,314,1206,165317
3,314,1207,114204
3,314,1208,85907
3,314,1208,192209
3,314,1209,114236
3,314,1209,200606
3,314,1210,102336
3,314,1210,182638
3,314,1211,190638
1,314,1212,84906
3,314,1212,130100
3,314,1213,80220
3,314,1213,94031
3,314,1213,103115
3,314,1213,200632
1,314,1214,122545
1,314,1215,175823
3,314,1216,183819
3,314,1217,105827
1,314,1217,144142
3,314,1217,184500
3,314,1217,200537
3,314,1218,104021
3,314,1218,131147
1,314,1218,161545
1,314,1222,194133
3,314,1223,130920
1,314,1227,81716
3,314,1227,144203
1,314,1229,84323
1,314,1229,141818
1,314,1230,92620
1,314,1230,153008
3,315,102,162906
3,315,102,181533
1,315,103,74558
3,315,103,115057
3,315,103,150555
3,315,104,81214
1,315,104,173013
3,315,104,183419
1,315,105,83745
3,315,105,142621
1,315,105,151633
1,315,105,154033
1,315,105,184650
1,315,106,134237
3,315,106,174959
1,315,106,192558
1,315,106,213019
3,315,107,85624
3,315,107,93857
1,315,107,115847
1,315,107,143525
3,315,107,173103
1,315,108,104457
3,315,108,144058
1,315,109,114758
1,315,109,180259
3,315,110,123958
1,315,110,130616
3,315,110,150348
3,315,110,182246
3,315,111,93503
1,315,111,182918
1,315,112,131508
3,315,112,141805
1,315,113,123414
3,315,113,131947
1,315,114,174421
3,315,115,125321
1,315,115,175544
3,315,115,180219
1,315,116,124347
1,315,120,143656
2,315,224,114250
2,315,224,125556
2,315,228,100225
2,315,303,182625
2,315,303,214025
2,315,307,85529
2,315,308,102053
2,315,309,120511
2,315,309,132407
2,315,309,182950
2,315,316,92114
2,315,316,133948
2,315,316,174248
2,315,321,81308
2,315,323,95405
2,315,323,133943
2,315,323,182833
2,315,417,152809
2,315,621,134721
2,315,621,210624
2,315,622,144912
2,315,622,181713
2,315,623,140758
2,315,624,91758
2,315,624,194148
2,315,627,150411
2,315,627,191715
2,315,628,142331
2,315,630,140839
2,315,630,192136
2,315,701,154738
2,315,701,181226
2,315,702,90513
2,315,702,152824
2,315,703,133753
2,315,703,151704
2,315,704,182027
2,315,707,131216
2,315,707,191802
2,315,708,185640
2,315,710,123627
2,315,710,195228
3,315,903,194541
3,315,904,145644
3,315,909,191829
3,315,910,154927
3,315,910,191417
1,315,916,153749
1,315,920,90531
3,315,921,134630
3,315,921,181107
1,315,1102,194540
1,315,1103,211158
3,315,1108,85710
1,315,1124,182851
1,315,1130,190147
1,315,1206,82547
1,315,1207,190002
1,315,1213,154340
1,315,1214,190517
1,315,1216,202053
1,315,1220,134422
1,315,1220,154907
1,315,1222,193218
1,315,1223,123957
1,315,1224,125836
3,315,1225,95129
3,315,1225,95129
3,315,1225,95202
3,315,1225,95202
3,315,1227,92655
3,315,1228,82345
1,315,1228,141706
3,315,1228,174343
1,315,1229,104930
1,315,1229,125158
3,315,1229,140952
3,315,1229,175654
1,315,1230,182053
3,315,1230,192822
3,316,102,75814
3,316,102,122341
3,316,102,175315
3,316,103,75221
3,316,103,120525
3,316,104,75527
3,316,104,140547
3,316,104,180031
1,316,105,82659
3,316,105,114320
1,316,105,153011
1,316,105,182526
1,316,106,81355
1,316,106,153511
1,316,106,174840
3,316,107,80013
3,316,107,120517
3,316,107,175615
3,316,109,80121
1,316,109,80340
3,316,109,115914
3,316,109,174710
3,316,110,81345
3,316,110,120850
1,316,110,121051
1,316,110,180508
3,316,110,181008
3,316,112,80707
3,316,112,134831
3,316,112,180020
3,316,113,80310
3,316,113,160641
3,316,113,174052
3,316,114,75722
3,316,114,173101
3,316,115,80359
3,316,115,124123
3,316,115,181119
2,316,409,184748
2,316,417,81523
2,316,528,123834
2,316,602,82603
2,316,602,145039
2,316,604,161627
2,316,607,185141
2,316,607,192459
2,316,613,190151
2,316,617,101511
2,316,617,161301
2,316,617,193141
2,316,618,80110
2,316,618,193031
2,316,619,143553
2,316,620,82420
2,316,620,193303
2,316,621,91139
2,316,621,144829
2,316,621,194917
2,316,622,140736
2,316,623,121927
2,316,624,194250
2,316,625,84835
2,316,625,193742
2,316,626,72121
2,316,626,81831
2,316,627,81018
2,316,627,191256
2,316,628,83511
2,316,628,150230
2,316,629,175143
2,316,630,133600
2,316,630,202733
2,316,701,145231
2,316,701,193937
2,316,702,83321
2,316,702,194105
2,316,703,155358
2,316,703,192731
2,316,704,84149
2,316,704,142359
2,316,704,190802
2,316,706,194305
2,316,707,92741
2,316,707,184100
2,316,709,174056
1,316,901,135144
1,316,902,112006
1,316,916,154018
1,316,918,101900
1,316,919,101711
1,316,922,183340
1,316,1007,81500
1,316,1007,135210
1,316,1007,142429
1,316,1009,105924
1,316,1012,82418
1,316,1013,153203
3,316,1019,83920
3,316,1020,95148
3,316,1020,153925
1,316,1020,161710
3,316,1021,191933
3,316,1022,184413
3,316,1023,193135
3,316,1026,141820
3,316,1026,193316
3,316,1027,85011
3,316,1027,151306
3,316,1028,184836
3,316,1029,192815
3,316,1102,90246
3,316,1103,90247
1,316,1103,104559
1,316,1103,125320
1,316,1103,181129
3,316,1103,201217
