学期,学号,日期,时间
3,49,915,150509
3,49,1228,152927
3,49,1213,161145
3,49,1221,161337
3,49,1219,162332
3,49,1220,162949
3,49,102,163731
3,49,114,164537
3,49,1130,170439
3,49,921,172633
3,49,1231,172759
3,49,105,173357
3,49,1230,174833
3,49,915,175115
3,49,110,175313
3,49,112,175917
3,49,1208,175939
3,49,1121,180411
3,49,1130,180746
3,49,1221,181618
3,49,1227,181843
3,49,1218,181930
3,49,1128,182433
3,49,108,182605
3,49,1103,182725
3,49,111,183101
3,49,107,183321
3,49,1110,183810
3,49,1217,185110
3,49,1212,185148
3,49,1225,185337
3,49,1225,185337
3,49,1226,185341
3,49,1228,185639
3,49,1203,190007
3,49,1112,190247
3,49,1120,190309
3,49,1129,190455
3,49,109,191023
3,49,1213,191250
3,49,1230,191744
3,49,1126,191918
3,49,1204,192353
3,49,1015,192431
3,49,1027,192432
3,49,1215,192502
3,49,1219,192505
3,49,1127,192539
3,49,114,193005
3,49,1224,193148
3,49,1017,194347
3,49,1119,194409
3,49,1009,195308
3,49,1022,195729
3,49,1016,200721
3,49,1105,201525
3,49,903,203249
1,50,1211,82540
1,50,1204,82552
1,50,1213,82618
1,50,1107,82721
1,50,1225,82722
1,50,104,84732
1,50,1210,85008
1,50,1030,85300
1,50,1227,85537
1,50,1206,85836
1,50,1129,90014
1,50,1205,90107
1,50,1218,90448
1,50,1024,90451
1,50,1227,90853
1,50,1127,93602
1,50,1112,95532
1,50,1110,101938
1,50,1221,102805
1,50,1228,102810
1,50,1027,104306
1,50,115,111923
1,50,115,143115
1,50,1029,144518
1,50,1114,144856
1,50,108,150242
1,50,1105,151548
1,50,1128,151754
1,50,1024,151804
1,50,917,152006
1,50,105,152103
1,50,1212,152639
1,50,107,153716
1,50,1126,154357
1,50,919,155752
1,50,926,160226
1,50,1010,160241
1,50,1219,160427
1,50,1109,162519
1,50,114,162704
1,50,901,163139
1,50,1026,163402
1,50,928,163427
1,50,1021,164119
1,50,1209,164203
1,50,923,164248
1,50,106,172020
1,50,113,172908
1,50,1205,173122
1,50,110,182540
1,50,104,183703
1,50,924,185059
1,50,114,185251
1,50,107,185404
1,50,1224,185642
1,50,116,190111
1,50,1125,190430
1,50,1120,190636
1,50,115,190709
1,50,1207,190945
1,50,1110,191241
1,50,1013,192007
1,50,924,192214
1,50,108,193612
1,50,106,194057
1,50,1221,194259
1,50,1128,194303
1,50,1128,194346
1,50,1009,194745
1,50,112,195116
1,50,1109,201547
1,50,1111,201845
1,50,1026,202547
1,50,105,203622
1,50,1209,205726
1,50,1104,211332
1,50,1110,215924
2,50,604,82321
2,50,506,84117
2,50,425,90002
2,50,522,91004
2,50,418,91152
2,50,419,91454
2,50,508,91823
2,50,616,92239
2,50,225,92513
2,50,511,93629
2,50,703,94007
2,50,605,94036
2,50,512,94759
2,50,630,100832
2,50,401,102225
2,50,421,123524
2,50,702,130150
2,50,414,145030
2,50,704,151100
2,50,629,153639
2,50,524,154618
2,50,701,155144
2,50,510,155328
2,50,621,160545
2,50,412,162114
2,50,308,162829
2,50,514,164940
2,50,331,172113
2,50,627,182234
2,50,704,184214
2,50,227,185705
2,50,623,185856
2,50,702,185936
2,50,701,190140
2,50,703,191156
2,50,510,192608
2,50,616,193104
2,50,605,193435
2,50,511,193532
2,50,629,194448
2,50,417,194758
2,50,520,195333
2,50,306,195405
2,50,410,195529
2,50,525,195825
2,50,507,201705
2,50,502,202254
2,50,407,202720
2,50,426,202741
2,50,326,204133
3,50,1231,81657
3,50,102,91744
3,50,114,92549
3,50,112,92839
3,50,102,102711
3,50,106,104517
3,50,111,104620
3,50,1216,112227
3,50,102,115622
3,50,103,121800
3,50,1227,122230
3,50,1105,122650
3,50,1229,124846
3,50,1209,125612
3,50,1221,125930
3,50,1218,130852
3,50,106,131322
3,50,1230,131846
3,50,1225,134019
3,50,1225,134019
3,50,1129,134909
3,50,111,141115
3,50,1122,142558
3,50,110,152727
3,50,1124,154312
3,50,1229,160509
3,50,1219,162310
3,50,106,162558
3,50,1224,162733
3,50,1231,170323
3,50,111,171152
3,50,1108,181836
3,50,1223,181953
3,50,111,182445
3,50,902,182601
3,50,110,185343
3,50,1214,190151
3,50,108,190620
3,50,1126,191055
3,50,1105,191202
3,50,1210,191903
3,50,1022,192226
3,50,102,193103
3,50,1206,193138
3,50,109,195020
3,50,1106,201030
3,50,1209,202616
3,50,1219,202755
3,50,1225,205252
3,50,1225,205252
3,50,1112,205426
1,51,111,71941
1,51,116,72103
1,51,117,72223
1,51,110,72418
1,51,108,72459
1,51,113,72527
1,51,115,72750
1,51,109,72932
1,51,114,73002
1,51,103,74407
1,51,107,74420
1,51,112,74533
1,51,102,74901
1,51,106,75103
1,51,105,75409
1,51,1230,75618
1,51,1222,75800
1,51,1229,75953
1,51,1118,80236
1,51,1209,80301
1,51,1117,80620
1,51,1104,80825
1,51,1103,81321
1,51,1112,81811
1,51,1210,81939
1,51,1126,82014
1,51,1225,82018
1,51,1115,82038
1,51,1120,82113
1,51,1028,82142
1,51,1030,82155
1,51,1204,82201
1,51,1127,82213
1,51,1029,82215
1,51,1201,82319
1,51,1113,82332
1,51,1106,82356
1,51,1223,82530
1,51,1208,82808
1,51,1013,82828
1,51,1004,83117
1,51,1125,83507
1,51,1014,83532
1,51,1202,84838
1,51,1015,85100
1,51,1007,92853
1,51,104,95217
1,51,1014,95707
1,51,1105,101813
1,51,1119,101842
1,51,1109,101844
1,51,1224,101905
1,51,1203,101917
1,51,928,102016
1,51,1217,102030
1,51,1221,102259
1,51,1012,102309
1,51,1102,102317
1,51,923,104016
1,51,1104,112930
1,51,117,113932
1,51,110,114008
1,51,113,114123
1,51,108,114303
1,51,109,114609
1,51,115,115034
1,51,116,115306
1,51,102,115723
1,51,111,115933
1,51,114,120554
1,51,1230,120725
1,51,103,121345
1,51,1229,122230
1,51,105,123148
1,51,1211,123258
1,51,1030,123513
1,51,1127,123527
1,51,106,123804
1,51,1113,124839
1,51,1016,125039
1,51,929,125302
1,51,107,125814
1,51,1111,131011
1,51,1105,131245
1,51,1217,131650
1,51,1029,131827
1,51,112,131935
1,51,1119,134801
1,51,1112,135604
1,51,1017,135857
1,51,1206,141006
1,51,115,141044
1,51,1208,141045
1,51,1205,141745
1,51,1229,141801
1,51,1008,141840
1,51,1027,142258
1,51,1212,143116
1,51,1024,143128
1,51,1128,143527
1,51,1114,143817
1,51,1229,143836
1,51,1222,144136
1,51,1203,144340
1,51,1010,150332
1,51,1126,150728
1,51,1215,151009
1,51,916,151350
1,51,110,152046
1,51,1121,152834
1,51,1104,153324
1,51,926,153429
1,51,1117,160955
1,51,104,162039
1,51,1116,162132
1,51,928,162307
1,51,1012,162312
1,51,929,162454
1,51,926,164403
1,51,1122,164803
1,51,1115,165140
1,51,109,172043
1,51,105,173344
1,51,107,173924
1,51,110,174533
1,51,1216,174700
1,51,1118,174703
1,51,1009,174801
1,51,108,174918
1,51,112,174945
1,51,116,175119
1,51,103,175150
1,51,1221,175248
1,51,111,175253
1,51,114,175947
1,51,920,180627
1,51,1202,180759
1,51,1023,180831
1,51,1125,181108
1,51,1007,181353
1,51,115,181914
1,51,104,182022
1,51,1027,182030
1,51,928,184133
1,51,924,184359
1,51,1024,184933
1,51,1208,185328
1,51,1123,191142
1,51,1019,191509
1,51,1215,192654
1,51,1116,193059
1,51,1228,194635
1,51,1016,195502
1,51,106,213346
1,51,1211,214343
1,51,1211,224240
2,51,705,71645
2,51,627,71651
2,51,614,71718
2,51,625,71910
2,51,704,72229
2,51,702,72247
2,51,624,72312
2,51,622,72408
2,51,629,72518
2,51,630,72700
2,51,623,72743
2,51,703,72952
2,51,628,73220
2,51,511,73322
2,51,512,73505
2,51,602,73756
2,51,610,73813
2,51,620,73839
2,51,616,73917
2,51,519,74142
2,51,611,74222
2,51,526,74835
2,51,421,80445
2,51,320,81335
2,51,315,81341
2,51,329,81405
2,51,415,81439
2,51,412,81450
2,51,318,81639
2,51,417,81654
2,51,529,81656
2,51,513,81827
2,51,406,81848
2,51,607,81925
2,51,330,82002
2,51,527,82005
2,51,429,82013
2,51,506,82105
2,51,413,82114
2,51,308,82354
2,51,227,82356
2,51,324,82632
2,51,323,82822
2,51,331,83859
2,51,621,83906
2,51,317,84504
2,51,309,84512
2,51,310,84619
2,51,301,85855
2,51,504,92954
2,51,310,94230
2,51,405,95101
2,51,224,101427
2,51,304,102255
2,51,420,104853
2,51,623,112201
2,51,614,113251
2,51,616,113557
2,51,627,114106
2,51,630,114721
2,51,625,115019
2,51,704,115339
2,51,620,115534
2,51,623,115657
2,51,611,120037
2,51,622,120346
2,51,624,121753
2,51,706,122110
2,51,614,122535
2,51,616,123244
2,51,529,125202
2,51,515,125757
2,51,524,132058
2,51,610,132515
2,51,628,133638
2,51,517,134252
2,51,629,134801
2,51,701,140358
2,51,318,140523
2,51,510,140833
2,51,615,142641
2,51,406,143450
2,51,604,144034
2,51,626,154745
2,51,621,160811
2,51,411,161412
2,51,516,161542
2,51,329,161608
2,51,301,162127
2,51,531,164255
2,51,619,171048
2,51,626,171149
2,51,702,173307
2,51,703,173701
2,51,620,173722
2,51,618,173724
2,51,530,173736
2,51,611,174413
2,51,521,174608
2,51,627,174808
2,51,330,175241
2,51,622,175354
2,51,511,175433
2,51,524,175525
2,51,614,180202
2,51,518,180205
2,51,502,180250
2,51,629,180258
2,51,517,180539
2,51,623,180646
2,51,529,181636
2,51,616,181649
2,51,510,181917
2,51,605,182040
2,51,418,183318
2,51,424,183912
2,51,531,184128
2,51,619,184728
2,51,607,185216
2,51,610,185308
2,51,624,185657
2,51,428,190247
2,51,508,191015
2,51,321,191627
2,51,306,193131
2,51,601,194335
2,51,628,200658
3,51,108,71920
3,51,102,72047
3,51,1231,72339
3,51,110,72635
3,51,113,72657
3,51,103,72746
3,51,106,72840
3,51,107,72859
3,51,111,72938
3,51,1225,73137
3,51,1225,73137
3,51,1229,73149
3,51,1228,73156
3,51,904,73232
3,51,112,73426
3,51,1218,73532
3,51,114,73610
3,51,109,73634
3,51,1230,73710
3,51,1227,73846
3,51,1207,80440
3,51,1110,80807
3,51,908,80934
3,51,1006,81139
3,51,1013,81320
3,51,1219,81822
3,51,1214,81918
3,51,914,82208
3,51,1105,82326
3,51,1114,82435
3,51,1029,82444
3,51,1207,82529
3,51,1115,82645
3,51,1112,82758
3,51,1122,82948
3,51,915,83006
3,51,1117,83427
3,51,1108,83439
3,51,913,84507
3,51,114,93110
3,51,1026,94643
3,51,1216,101405
3,51,1202,101658
3,51,1011,102054
3,51,1025,102418
3,51,1104,102423
3,51,1118,103153
3,51,110,112336
3,51,114,112611
3,51,111,114652
3,51,108,115508
3,51,106,115836
3,51,1207,115943
3,51,1229,120011
3,51,110,120228
3,51,109,121518
3,51,102,122057
3,51,920,123358
3,51,105,123840
3,51,1231,124231
3,51,901,132046
3,51,112,132152
3,51,1212,132838
3,51,1104,134643
3,51,1201,134726
3,51,1018,135546
3,51,909,140500
3,51,1216,140711
3,51,1014,141118
3,51,1120,142330
3,51,902,142900
3,51,1202,143031
3,51,1117,144908
3,51,111,145426
3,51,1115,150912
3,51,103,151234
3,51,1124,155123
3,51,1108,160036
3,51,1227,171530
3,51,104,173658
3,51,107,173924
3,51,1230,174301
3,51,111,174319
3,51,112,174457
3,51,906,174813
3,51,1103,174906
3,51,905,175011
3,51,102,175118
3,51,109,175222
3,51,929,175357
3,51,1229,175715
3,51,1212,175744
3,51,1115,180117
3,51,1026,180322
3,51,1122,180915
3,51,105,181420
3,51,106,181618
3,51,1127,182209
3,51,1013,182909
3,51,918,184022
3,51,1119,184030
3,51,1107,184713
3,51,1105,185525
3,51,1017,185619
3,51,1114,185936
3,51,1110,190116
3,51,113,190903
3,51,1011,192807
3,51,926,194332
3,51,907,200711
3,51,1120,211308
1,52,111,73411
1,52,106,75924
1,52,102,80934
1,52,1112,81912
1,52,1220,82043
1,52,1204,82135
1,52,1219,82159
1,52,1213,82214
1,52,1227,82225
1,52,1211,82308
1,52,1210,82320
1,52,1225,82335
1,52,1205,82344
1,52,1218,82438
1,52,1230,83311
1,52,1201,92519
1,52,1203,102445
1,52,901,102503
1,52,1217,102850
1,52,1118,114450
1,52,111,120342
1,52,1209,121900
1,52,1104,123137
1,52,1027,124205
1,52,114,124531
1,52,102,125918
1,52,922,133603
1,52,106,134754
1,52,107,142750
1,52,1223,144542
1,52,1128,153604
1,52,104,162133
1,52,1221,162313
1,52,1207,162527
1,52,1130,162748
1,52,1010,163025
1,52,1130,164458
1,52,1209,165427
1,52,1111,172528
1,52,107,172539
1,52,1104,175738
1,52,1114,180150
1,52,103,180152
1,52,1129,183643
1,52,1103,183730
1,52,1019,190930
1,52,924,191056
1,52,915,203500
1,52,915,212932
2,52,627,71857
2,52,629,72652
2,52,630,73937
2,52,614,74053
2,52,707,75412
2,52,618,80647
2,52,709,81040
2,52,415,81509
2,52,531,81510
2,52,508,81643
2,52,506,82111
2,52,227,82311
2,52,511,84747
2,52,623,91931
2,52,420,100044
2,52,630,112806
2,52,707,115237
2,52,627,115759
2,52,629,120214
2,52,623,120746
2,52,611,120802
2,52,414,121136
2,52,413,131446
2,52,409,133428
2,52,622,133718
2,52,406,142736
2,52,614,143147
2,52,615,144921
2,52,621,145859
2,52,531,153000
2,52,623,161027
2,52,622,161414
2,52,412,161641
2,52,711,163659
2,52,629,172730
2,52,630,173632
2,52,627,174009
2,52,623,175733
2,52,601,182305
2,52,321,184725
2,52,508,194311
2,52,516,194716
3,52,102,74157
3,52,113,75822
3,52,1112,80318
3,52,106,80327
3,52,114,81009
3,52,1105,82927
3,52,1106,83009
3,52,904,83143
3,52,109,85709
3,52,112,90628
3,52,111,114650
3,52,110,120230
3,52,106,135110
3,52,909,135855
3,52,108,140556
3,52,1225,150024
3,52,1225,150024
3,52,109,151202
3,52,112,154333
3,52,1225,162710
3,52,1225,162710
3,52,110,170805
3,52,111,174319
3,52,112,174458
3,52,110,174725
3,52,106,174919
3,52,109,175235
3,52,107,181348
1,53,1210,82229
1,53,1015,85622
1,53,902,105045
1,53,902,105319
1,53,1022,124303
1,53,1126,143718
1,53,1028,145827
1,53,1025,160432
1,53,1109,162534
1,53,928,163240
1,53,1023,165500
1,53,1020,165816
1,53,1016,170947
1,53,1018,181817
1,53,1220,184628
1,53,1226,194743
2,53,225,92514
2,53,401,102232
2,53,308,162833
2,53,419,172839
2,53,419,172925
2,53,227,185706
2,53,507,201709
2,53,407,202728
3,53,1230,74312
3,53,107,75853
3,53,106,81436
3,53,108,82447
3,53,1227,82954
3,53,113,83056
3,53,1228,84858
3,53,109,90953
3,53,112,91527
3,53,104,92330
3,53,1106,92652
3,53,1214,92919
3,53,1226,93033
3,53,1226,93033
3,53,1231,93209
3,53,1017,100143
3,53,1107,100229
3,53,1110,100940
3,53,1201,100944
3,53,111,101210
3,53,1225,102007
3,53,1225,102007
3,53,1216,102127
3,53,1120,102659
3,53,1209,102910
3,53,1207,102957
3,53,1130,103326
3,53,1105,103347
3,53,1112,103506
3,53,1123,104352
3,53,1213,105421
3,53,1129,110823
3,53,1124,114030
3,53,1211,114332
3,53,1208,114759
3,53,1127,115142
3,53,1109,115324
3,53,1231,115752
3,53,110,121135
3,53,108,121305
3,53,1230,123604
3,53,1226,123738
3,53,1226,123738
3,53,1112,124026
3,53,1219,124240
3,53,1229,124658
3,53,106,125000
3,53,1224,125234
3,53,1210,125626
3,53,1031,125820
3,53,1128,125929
3,53,1221,125930
3,53,1120,130142
3,53,1126,130202
3,53,1205,130735
3,53,1218,130816
3,53,1107,131323
3,53,1212,132015
3,53,1114,132254
3,53,1121,132527
3,53,1222,132556
3,53,1223,132858
3,53,1124,133109
3,53,1111,133907
3,53,105,134640
3,53,1125,134702
3,53,1119,134733
3,53,1102,134913
3,53,111,140857
3,53,1122,141507
3,53,1120,141803
3,53,1115,142508
3,53,1202,145203
3,53,1231,145732
3,53,1231,152719
3,53,1122,154120
3,53,1225,154958
3,53,1225,154958
3,53,113,160505
3,53,1219,162308
3,53,1217,162551
3,53,1224,162649
3,53,1018,162705
3,53,1206,162811
3,53,1209,162833
3,53,1011,162937
3,53,1101,163057
3,53,1024,163857
3,53,1025,164854
3,53,1110,165322
3,53,1113,170145
3,53,1115,174633
3,53,1203,180811
3,53,1111,181133
3,53,1204,181550
3,53,1227,181830
3,53,1029,182309
3,53,1015,183233
3,53,1118,183526
3,53,1201,184804
3,53,1031,184852
3,53,110,185343
3,53,1121,185806
3,53,1106,185818
3,53,1222,185917
3,53,1127,190131
3,53,1214,190154
3,53,1123,190351
3,53,1228,190900
3,53,1105,190939
3,53,1126,191036
3,53,1217,191430
3,53,1124,191442
3,53,1125,191536
3,53,1210,191857
3,53,105,192530
3,53,1119,193253
3,53,109,194005
3,53,1219,202756
3,53,1204,205003
3,53,1112,205426
3,53,104,213322
1,54,117,91446
1,54,1203,103318
1,54,1203,104500
1,54,1027,111624
1,54,117,124818
1,54,1125,125531
1,54,1208,134200
1,54,1201,143157
1,54,1206,145249
1,54,1222,152702
1,54,1130,162408
1,54,1207,164037
1,54,1201,182825
2,54,614,81847
2,54,613,82011
2,54,703,84447
2,54,626,85931
2,54,616,90834
2,54,704,90907
2,54,625,91123
2,54,627,91322
2,54,702,91925
2,54,225,92121
2,54,629,93254
2,54,617,101827
2,54,413,102600
2,54,602,104026
2,54,504,113435
2,54,421,114321
2,54,622,114454
2,54,503,114517
2,54,611,115258
2,54,525,115618
2,54,614,121935
2,54,702,124328
2,54,624,125858
2,54,601,125937
2,54,504,132223
2,54,704,135435
2,54,628,135902
2,54,626,140224
2,54,623,150003
2,54,601,152807
2,54,302,153652
2,54,624,154036
2,54,618,154717
2,54,622,161634
2,54,503,163132
2,54,703,163246
2,54,609,170648
2,54,419,171045
2,54,619,171417
2,54,613,172418
2,54,620,172757
2,54,617,173707
2,54,627,174305
2,54,706,174609
2,54,611,175953
2,54,701,203536
3,54,1117,180536
3,54,1118,184223
1,55,1121,82211
1,55,1016,85542
1,55,1112,85646
1,55,1202,91118
1,55,1104,91411
1,55,916,92854
1,55,917,93132
1,55,1030,93206
1,55,1208,94751
1,55,1214,101843
1,55,1022,104113
1,55,1203,104143
1,55,1007,104211
1,55,1116,104505
1,55,1004,110304
1,55,1119,112542
1,55,1207,112734
1,55,1008,112738
1,55,1105,113854
1,55,1130,114902
1,55,1015,115001
1,55,1221,115404
1,55,1124,115816
1,55,1102,120629
1,55,1205,120817
1,55,1218,124625
1,55,1029,125040
1,55,1017,125356
1,55,1225,125449
1,55,1210,125537
1,55,1024,130059
1,55,1112,131024
1,55,1128,131511
1,55,1219,131609
1,55,926,131653
1,55,1129,132108
1,55,1206,133254
1,55,1213,133335
1,55,1027,133855
1,55,1031,134006
1,55,1202,141626
1,55,112,141926
1,55,916,145332
1,55,1223,145427
1,55,916,152322
1,55,1014,155009
1,55,1021,160258
1,55,117,160831
1,55,1129,161327
1,55,1111,161424
1,55,1107,161610
1,55,1122,161902
1,55,1108,161914
1,55,1025,162237
1,55,1013,163046
1,55,1212,163254
1,55,117,164406
1,55,1013,165944
1,55,1012,170537
1,55,1026,171530
1,55,1124,173319
1,55,1207,173753
1,55,1027,175303
1,55,109,180918
1,55,1009,181628
1,55,1009,182231
1,55,1129,183736
1,55,105,185736
1,55,103,190432
1,55,1027,190614
1,55,1207,191600
1,55,1214,191835
1,55,1210,192236
1,55,1213,195856
2,55,618,74228
2,55,621,75442
2,55,317,75443
2,55,627,80150
2,55,703,80236
2,55,602,80727
2,55,610,81116
2,55,702,81849
2,55,321,81920
2,55,613,82217
2,55,625,82507
2,55,614,83508
2,55,522,83957
2,55,516,84104
2,55,314,85021
2,55,629,85113
2,55,228,85230
2,55,529,90450
2,55,603,90546
2,55,520,91144
2,55,523,91214
2,55,517,92517
2,55,515,93444
2,55,415,100008
2,55,618,103610
2,55,524,112913
2,55,616,113232
2,55,601,114116
2,55,620,114756
2,55,513,115006
2,55,623,120014
2,55,510,120604
2,55,503,122944
2,55,615,123921
2,55,606,124050
2,55,528,124824
2,55,516,125213
2,55,622,125242
2,55,508,125500
2,55,604,125623
2,55,509,130241
2,55,527,130306
2,55,608,130319
2,55,425,130344
2,55,523,130707
2,55,321,131017
2,55,405,131302
2,55,510,131350
2,55,621,131633
2,55,503,134257
2,55,506,134539
2,55,525,141341
2,55,516,144035
2,55,706,153220
2,55,324,153612
2,55,314,161316
2,55,411,162006
2,55,419,162143
2,55,307,162308
2,55,606,163504
2,55,626,163542
2,55,514,164653
2,55,308,165058
2,55,412,165235
2,55,614,165418
2,55,619,170217
2,55,517,172411
2,55,504,173721
2,55,301,173734
2,55,310,181401
2,55,512,181452
2,55,528,181727
2,55,321,183740
2,55,311,185057
2,55,507,185259
2,55,312,185622
2,55,520,185839
2,55,424,191311
2,55,410,192205
2,55,316,193110
2,55,227,194348
2,55,515,194933
2,55,315,200349
2,55,326,200714
2,55,306,200825
2,55,417,203125
2,55,315,204440
3,55,922,75256
3,55,925,80342
3,55,918,81803
3,55,1019,81850
3,55,1113,82248
3,55,1031,82634
3,55,1013,85159
3,55,1108,91802
3,55,1211,92102
3,55,1213,112850
3,55,1214,113604
3,55,1011,114551
3,55,914,114758
3,55,913,114846
3,55,1004,115247
3,55,1110,115836
3,55,1029,120728
3,55,1007,122420
3,55,1017,122903
3,55,1010,123305
3,55,1207,123539
3,55,1205,124628
3,55,1105,130051
3,55,1201,131335
3,55,1121,131958
3,55,1115,140205
3,55,1009,145456
3,55,1017,163004
3,55,1031,163746
3,55,1018,170050
3,55,1209,171303
3,55,912,172044
3,55,924,172218
3,55,1018,172235
3,55,921,172833
3,55,1021,173116
3,55,1227,173124
3,55,1119,173237
3,55,1226,173326
3,55,1226,173326
3,55,1121,173403
3,55,1015,173852
3,55,1112,173925
3,55,1126,174554
3,55,1109,174834
3,55,1104,174908
3,55,929,174959
3,55,1118,175235
3,55,917,175559
3,55,926,180039
3,55,1028,180346
3,55,922,182536
3,55,1205,183355
3,55,1210,185134
3,55,1106,185924
1,56,111,71317
1,56,112,71525
1,56,116,72713
1,56,109,72715
1,56,110,72842
1,56,115,73111
1,56,117,73131
1,56,107,74925
1,56,108,75650
1,56,1228,81858
1,56,1227,81951
1,56,1210,82049
1,56,917,82056
1,56,1024,82125
1,56,1102,82317
1,56,1214,82402
1,56,1219,82648
1,56,106,83818
1,56,1218,84146
1,56,1010,84229
1,56,1220,84658
1,56,1026,84725
1,56,1210,85818
1,56,901,85821
1,56,1207,90603
1,56,104,91831
1,56,1230,91920
1,56,917,92143
1,56,1209,92659
1,56,1028,94405
1,56,110,94709
1,56,1229,94755
1,56,1215,95012
1,56,901,95104
1,56,1221,101949
1,56,924,102047
1,56,1008,102258
1,56,1217,104305
1,56,110,104745
1,56,108,113506
1,56,113,113825
1,56,1229,114107
1,56,115,114639
1,56,1014,121758
1,56,106,122154
1,56,110,122636
1,56,111,124333
1,56,1016,124848
1,56,1127,125047
1,56,1216,125107
1,56,1113,125246
1,56,1030,125410
1,56,1215,130027
1,56,112,130553
1,56,107,130932
1,56,1208,131446
1,56,1208,131705
1,56,1227,133448
1,56,114,134821
1,56,115,135522
1,56,1111,145651
1,56,1217,151700
1,56,105,152911
1,56,116,154228
1,56,1209,154439
1,56,1228,161020
1,56,1212,161610
1,56,1226,161821
1,56,1026,161918
1,56,926,162055
1,56,1024,162055
1,56,1207,162532
1,56,1205,163407
1,56,1205,163631
1,56,116,173042
1,56,106,173932
1,56,114,174301
1,56,105,174731
1,56,109,175021
1,56,110,175127
1,56,1223,175243
1,56,103,175413
1,56,111,175527
1,56,112,175916
1,56,109,180036
1,56,104,180140
1,56,115,180405
1,56,1202,180559
1,56,113,181108
1,56,108,181407
1,56,107,181632
1,56,1228,182708
1,56,1215,183038
1,56,928,183311
1,56,1208,185327
1,56,1203,185830
1,56,1122,192610
1,56,1211,214341
2,56,616,71603
2,56,627,71649
2,56,615,71734
2,56,626,71819
2,56,625,71908
2,56,704,72229
2,56,702,72247
2,56,624,72311
2,56,622,72408
2,56,629,72518
2,56,623,72743
2,56,701,73004
2,56,620,74556
2,56,621,75347
2,56,411,81434
2,56,508,81514
2,56,318,81519
2,56,527,81919
2,56,227,82137
2,56,511,82153
2,56,709,82207
2,56,512,82457
2,56,513,83141
2,56,506,83541
2,56,701,83703
2,56,630,83836
2,56,621,84553
2,56,608,84659
2,56,603,85447
2,56,605,85819
2,56,414,92837
2,56,401,101452
2,56,304,102133
2,56,301,102159
2,56,311,102247
2,56,702,110411
2,56,225,111304
2,56,320,113700
2,56,705,113905
2,56,408,114507
2,56,624,114802
2,56,616,115733
2,56,627,115840
2,56,505,120034
2,56,528,120521
2,56,623,121731
2,56,622,122946
2,56,629,123422
2,56,306,123538
2,56,529,125202
2,56,503,125720
2,56,504,130736
2,56,414,131001
2,56,630,131334
2,56,328,131557
2,56,305,131934
2,56,621,134247
2,56,704,134427
2,56,508,135838
2,56,510,142159
2,56,625,142257
2,56,614,145021
2,56,701,145550
2,56,702,145747
2,56,321,151938
2,56,626,160325
2,56,314,161214
2,56,411,161243
2,56,426,161509
2,56,521,161518
2,56,528,161556
2,56,523,161948
2,56,228,162239
2,56,511,163815
2,56,709,164042
2,56,621,165623
2,56,628,173444
2,56,620,173539
2,56,624,173702
2,56,616,173814
2,56,328,174020
2,56,622,174140
2,56,618,174316
2,56,615,174334
2,56,627,174651
2,56,702,174811
2,56,625,175149
2,56,626,175429
2,56,630,175443
2,56,623,175455
2,56,621,175704
2,56,629,175905
2,56,510,180127
2,56,704,180131
2,56,511,180132
2,56,619,180325
2,56,619,180356
2,56,514,180447
2,56,516,180609
2,56,502,181011
2,56,614,181408
2,56,613,182943
2,56,304,183339
2,56,506,183834
2,56,607,184358
2,56,418,184601
2,56,708,185627
2,56,605,190000
2,56,227,190019
2,56,520,190107
2,56,428,190246
2,56,504,190758
2,56,516,192249
2,56,508,192750
2,56,530,193732
2,56,424,193953
3,56,106,74255
3,56,114,74428
3,56,112,82819
3,56,1012,83005
3,56,1219,83343
3,56,111,83505
3,56,109,84620
3,56,1225,85439
3,56,1225,85439
3,56,110,85945
3,56,110,90159
3,56,1013,91120
3,56,1026,91354
3,56,927,92509
3,56,1016,93756
3,56,1208,94223
3,56,1216,101723
3,56,1129,101744
3,56,922,102314
3,56,1025,102418
3,56,1104,102423
3,56,1011,102426
3,56,1021,102434
3,56,1024,102516
3,56,923,102741
3,56,1016,114129
3,56,1213,114303
3,56,110,114404
3,56,1123,114540
3,56,108,114922
3,56,1027,115305
3,56,928,115459
3,56,1214,120023
3,56,103,120225
3,56,1130,120716
3,56,927,120841
3,56,1207,120841
3,56,112,121106
3,56,1013,121844
3,56,1124,121928
3,56,1220,122037
3,56,1018,122612
3,56,106,122858
3,56,105,123841
3,56,1231,124502
3,56,1225,124843
3,56,1225,124843
3,56,1221,131746
3,56,111,132400
3,56,110,133109
3,56,905,133540
3,56,1208,133835
3,56,109,135036
3,56,1028,142850
3,56,1230,145131
3,56,1009,145653
3,56,1225,145744
3,56,1225,145744
3,56,1113,152422
3,56,918,154104
3,56,1012,161557
3,56,910,162420
3,56,1217,162608
3,56,1206,170114
3,56,113,173329
3,56,1212,173437
3,56,105,173539
3,56,1230,174300
3,56,106,174457
3,56,1219,174523
3,56,109,174640
3,56,111,174755
3,56,1229,174816
3,56,1231,174829
3,56,1227,174922
3,56,1013,175058
3,56,928,175402
3,56,1213,175429
3,56,102,175705
3,56,1011,175800
3,56,1201,175926
3,56,910,180003
3,56,1111,180120
3,56,1224,180246
3,56,1208,180307
3,56,108,180454
3,56,1103,180501
3,56,1122,180801
3,56,929,181029
3,56,1117,181515
3,56,1123,181849
3,56,110,182038
3,56,1008,182433
3,56,1118,182721
