学期,学号,书名,日期
1,292,2881948,116
1,292,2980726,116
1,292,1090187,116
1,292,1317592,116
1,292,1182621,116
1,66,1522350,116
1,261,2878983,116
1,258,2870842,116
1,505,2668990,116
1,505,1539116,116
1,505,2668986,116
1,66,2864080,116
1,66,2863918,116
1,356,2644958,116
1,487,2460759,116
1,479,2937202,116
1,525,1069358,116
1,525,2815178,116
1,436,1170196,116
1,487,2916594,116
1,412,1185419,116
1,1,2650667,116
1,150,2612973,116
1,150,2779949,116
1,150,2727904,116
1,487,2915586,116
1,487,2592913,116
1,487,2765301,116
1,487,1307413,116
1,426,1307416,116
1,426,1307363,116
1,426,1307917,116
1,460,1444321,116
1,52,2877172,116
1,258,1387125,116
1,249,2699359,116
1,492,1237086,116
1,492,1237084,116
1,35,2846227,116
1,35,2652289,116
1,35,1480382,116
1,349,1234418,117
1,349,1323487,117
1,295,1042218,117
1,295,2753644,117
1,199,2586062,117
1,291,2800107,117
1,291,2845167,117
1,291,2610900,117
1,291,2825855,117
1,291,2850989,117
1,436,2948174,117
1,436,2951498,117
1,192,1535387,117
1,192,2721269,117
1,192,1572334,117
1,192,2659599,117
1,192,2205178,117
1,346,2828103,117
1,300,1318886,117
1,258,1001144,117
1,258,1001144,117
1,258,1001144,117
1,507,1266087,117
1,297,1327646,117
1,297,1271696,117
1,160,1159767,117
1,160,2862473,117
1,362,1503256,117
1,36,2783237,117
1,90,2826474,117
1,460,2692748,117
1,116,1469135,117
1,495,2948364,117
1,495,1212416,117
1,108,1127761,117
1,108,1096613,117
1,108,1127759,117
1,108,1477030,117
1,116,2590316,117
1,26,1547774,117
1,26,1499272,117
1,26,1118832,117
1,326,2952985,117
1,326,2914212,117
1,23,2776076,117
1,23,1470848,117
1,23,1118309,117
1,23,1466564,117
1,57,2706850,117
1,57,1223934,117
1,57,2935932,117
1,57,2707005,117
1,57,2701493,117
1,197,2846000,117
1,197,1408947,117
1,197,2691596,117
1,395,2936879,117
1,395,2716791,117
1,395,2832817,117
1,137,1111477,117
1,137,2810896,117
1,348,2923413,117
1,348,2942398,117
1,348,2867175,117
1,348,2696989,117
1,191,2974309,117
1,348,2921512,117
1,144,2817956,117
1,144,1087834,117
1,144,2672516,117
1,472,1517751,117
1,472,1252562,117
1,424,2691656,117
1,326,1446214,117
1,288,2647360,117
1,288,2716131,117
1,288,1479745,117
1,288,1233980,117
1,44,2716792,117
1,44,1025748,117
1,44,2770220,117
1,44,2801892,117
1,44,2230715,117
1,395,2862793,117
1,395,1034349,117
1,58,1374036,117
1,58,1163580,117
1,58,1249013,117
1,58,1334778,117
1,113,1374033,117
1,465,2643018,117
1,406,2249151,117
1,406,1319138,117
1,406,2940673,117
1,513,2636042,117
1,513,1283563,117
1,513,2826989,117
1,513,2826980,117
1,513,2826984,117
1,473,2916446,117
1,473,1227057,117
1,136,2839740,117
1,136,2592677,117
1,136,2945713,117
1,136,2581682,117
1,478,2657972,117
1,478,2839316,117
1,478,2902210,117
1,478,2753419,117
1,478,1484546,117
1,478,2798748,117
1,187,1232689,117
1,288,2755765,117
1,509,1465073,117
1,492,2799935,117
1,492,2622625,117
1,492,2830113,117
1,492,2805905,117
1,509,2900225,117
1,509,1073960,117
1,509,2888703,117
1,175,2721532,117
1,175,2776893,117
1,175,1201450,117
1,146,2759392,117
1,146,1422055,117
1,466,1494112,117
1,466,2918508,117
1,466,1264672,117
1,466,2936689,117
1,146,1110045,117
1,146,1264670,117
1,44,2838479,117
1,44,2799565,117
1,44,1402433,117
1,513,1506763,117
1,513,2847301,117
1,513,2803502,117
1,119,1105912,117
1,119,1506695,117
1,119,1255688,117
1,119,2217338,117
1,119,1293945,117
1,119,1381222,117
1,119,2213323,117
1,490,2716756,117
1,490,1500397,117
1,490,1469005,117
1,490,2805387,117
1,490,2693255,117
1,119,2843752,117
1,266,2689773,117
1,266,2942206,117
1,266,2975376,117
1,266,1222354,117
1,266,2791221,117
1,308,2980719,117
1,196,2695791,117
1,196,1317718,117
1,196,1474578,117
1,196,1098450,117
1,196,1422793,117
1,196,1159965,117
1,196,2916194,117
1,196,1487234,117
1,196,2709594,117
1,196,2782700,117
1,152,2659591,117
1,196,2873590,117
1,146,1447313,117
1,146,2607915,117
1,146,2676073,117
1,266,1345707,117
1,266,2672889,117
1,266,1416779,117
1,76,1068633,117
1,76,2672890,117
1,207,2577470,117
1,207,2957071,117
1,207,2630143,117
1,193,1355692,118
1,328,1445722,118
1,328,1297504,118
1,193,2567940,118
1,14,2811666,118
1,397,2705535,118
1,14,1306063,118
1,14,1480644,118
1,397,2745131,118
1,215,2863998,118
1,215,2780310,118
1,467,2582432,118
1,467,2692101,118
1,503,2836733,118
1,503,1379245,118
1,340,1094694,118
1,340,2669524,118
1,340,2667471,118
1,340,2222040,118
1,340,2581841,118
1,340,1136949,118
1,340,1108000,118
1,357,2682594,118
1,207,2771795,118
1,207,1335853,118
1,357,2724414,118
1,357,2724419,118
1,94,2950431,118
1,94,2769402,118
1,94,1266092,118
1,94,2860552,118
1,94,1485455,118
1,94,2669945,118
1,94,2766290,118
1,94,2854554,118
1,94,2779350,118
1,245,2738279,118
1,245,2758217,118
1,131,2884540,118
1,131,1029633,118
1,504,1395903,118
1,290,1549641,118
1,521,2885582,118
1,117,2736997,118
1,117,1321447,118
1,331,2797080,118
1,358,2693163,118
1,358,2861693,118
1,390,2720179,118
1,390,2668045,118
1,68,1084273,118
1,68,2777232,118
1,68,2960857,118
1,68,1500396,118
1,68,1328447,118
1,279,1038265,118
1,279,2861784,118
1,279,1262585,118
1,279,1196397,118
1,279,1388549,118
1,279,1288317,118
1,279,1289403,118
1,279,1309491,118
1,279,1403593,118
1,68,2660642,118
1,294,2916004,118
1,294,2916199,118
1,294,2597182,118
1,69,2842647,118
1,69,2766531,118
1,69,1352760,118
1,245,1196483,118
1,245,1518917,118
1,245,2570826,118
1,245,2759342,118
1,279,2801113,118
1,279,1272234,118
1,279,2710763,118
1,249,2720917,118
1,37,1443443,118
1,37,2877147,118
1,37,1310948,118
1,238,2750709,118
1,238,2750728,118
1,238,2214788,118
1,502,1270528,118
1,502,1406477,118
1,502,1021715,118
1,383,2947183,119
1,51,2849717,119
1,51,2753330,119
1,132,1297339,119
1,132,1359958,119
1,132,1297348,119
1,132,1325055,119
1,255,2936691,119
1,308,1239591,119
1,51,1315902,119
1,51,2749871,119
1,51,1404498,119
1,51,1075248,119
1,51,2945193,119
1,51,2871510,119
1,51,1137331,119
1,187,1190939,119
1,187,1469337,119
1,526,2588205,119
1,87,1088224,119
1,281,2820899,119
1,281,1110041,119
1,281,1415076,119
1,281,2664024,119
1,281,1287780,119
1,281,2684470,119
1,281,1338604,119
1,396,2851512,119
1,396,2869088,119
1,396,2930526,119
1,242,1570078,119
1,242,2791453,119
1,245,2585633,119
1,245,1387737,119
1,17,1158981,119
1,17,1152775,119
1,17,2624263,119
1,17,2830674,119
1,17,1490288,119
1,508,2624105,119
1,508,2914916,119
1,389,1529622,119
1,147,1191582,119
1,147,2794914,119
1,147,2847270,119
1,147,2852571,119
1,250,1269918,119
1,250,1473032,119
1,145,2648563,119
1,145,2931713,119
1,145,2797720,119
1,361,2610818,120
1,361,2773341,120
1,361,2890302,120
1,145,2939363,120
1,59,1106917,120
1,59,1020413,120
1,225,1403288,120
1,91,1121284,120
1,91,1104068,120
1,91,2913842,120
1,416,2230289,121
1,416,2849769,121
1,222,1551216,121
1,433,2807862,121
1,317,2716448,121
1,317,1036039,121
1,433,2660611,121
1,433,2947528,121
1,433,2951089,121
1,433,1482516,121
1,189,1032095,121
1,326,2942939,121
1,326,2822015,121
1,326,2577520,121
1,189,1320012,121
1,145,1371087,121
3,314,2226928,1018
3,314,1025674,1018
3,314,3001342,1018
3,314,2592210,1018
3,401,2745871,1018
3,481,2919061,1018
3,481,3000192,1018
3,314,2586049,1018
3,178,2916225,901
3,10,1336276,901
3,178,2633855,901
3,178,2791959,901
3,349,1321040,901
3,127,2649760,901
3,127,1031195,901
3,127,2696205,901
3,127,1397366,901
3,481,3000192,901
3,222,1390029,901
3,222,2835214,901
3,481,3000192,901
3,505,2562828,901
3,505,2906802,901
3,481,3000192,901
3,481,2919061,901
3,383,2698479,901
3,383,2964562,901
3,357,2758592,901
3,357,2941630,901
3,466,1060232,901
3,357,2900649,901
3,516,2843957,901
3,190,3015604,901
3,190,2940699,901
3,479,1100834,901
3,446,2635085,901
3,357,2601855,901
3,357,1475723,901
3,357,1127226,901
3,246,1494446,901
3,433,2992617,901
3,433,2902911,901
3,149,2585998,901
3,358,1549087,901
3,358,1435184,901
3,358,1549086,901
3,242,2750765,901
3,242,1413494,901
3,385,2580624,901
3,254,2956294,901
3,153,2612158,901
3,153,2790629,901
3,443,1421280,901
3,1,1037923,901
3,1,2793634,901
3,74,1139401,901
3,74,3011959,901
3,384,2949015,901
3,144,2916056,901
3,144,1340138,901
3,301,2856985,901
3,301,1486989,901
3,301,2710387,901
3,301,2611154,901
3,301,2795700,901
3,169,1546857,901
3,169,1435169,901
3,169,1296021,901
3,169,2990404,901
3,61,2833292,901
3,25,2843698,901
3,25,1008603,901
3,25,1008603,901
3,25,1008603,901
3,317,2861798,901
3,250,1513911,901
3,266,1288133,901
3,266,2707007,901
3,401,2807823,901
3,401,2745871,901
3,57,2642545,901
3,495,2717765,902
3,187,2862821,902
3,513,2811490,902
3,187,2835033,902
3,477,2947748,902
3,288,1202107,902
3,288,2789260,902
3,288,2856819,902
3,288,2807223,902
3,341,2663122,902
3,341,2706537,902
3,341,2955094,902
3,341,2854891,902
3,341,1084705,902
3,341,2687802,902
3,319,2676241,902
3,319,2690423,902
3,341,2975541,902
3,341,1570644,902
3,341,1170804,902
3,341,2879665,902
3,341,1568149,902
3,341,2699053,902
3,432,2590480,902
3,150,1008604,902
3,150,1008604,902
3,150,1008604,902
3,150,2564885,902
3,150,1406019,902
3,150,2986115,902
3,267,2985416,902
3,267,2831539,902
3,291,2928186,902
3,234,1042461,902
3,234,2766283,902
3,245,1362380,902
3,245,2442422,902
3,245,2442419,902
3,462,1475179,902
3,482,1060126,902
3,482,1484163,902
3,303,2568629,902
3,406,2914041,902
3,455,2936853,902
3,455,3013936,902
3,303,1327680,902
3,303,2566564,902
3,303,2594871,902
3,303,2670175,902
3,303,2785141,902
3,303,2788459,902
3,349,1316058,902
3,349,2898207,902
3,349,2965756,902
3,349,2565172,902
3,349,1289648,902
3,246,1475718,902
3,246,1068859,902
3,206,2975213,902
3,149,1470681,902
3,258,2763370,902
3,258,2801732,902
3,258,2892243,902
3,234,1151736,902
3,297,1147122,902
3,297,1292917,902
3,297,2805972,902
3,297,1543478,902
3,297,2610274,902
3,86,2920196,902
3,86,2724063,902
3,206,2609519,902
3,206,2609525,902
3,206,2844632,902
3,206,1245238,902
3,206,1245229,902
3,206,1391241,902
3,497,2710813,902
3,146,1473195,902
3,146,2750775,902
3,508,1378016,902
3,508,1529579,902
3,402,2761360,902
3,402,2442421,902
3,462,2796188,902
3,372,1450353,902
3,478,1131530,902
3,478,2970010,902
3,185,1269958,902
3,185,1148233,902
3,478,1428325,902
3,482,1137160,902
3,482,1358766,902
3,482,1543480,902
3,106,1290239,902
3,106,2792307,902
3,214,2634923,902
3,214,1233622,902
3,346,1467357,902
3,346,1154125,902
3,153,1216358,902
3,153,1340064,902
3,153,2735548,902
3,153,1229815,902
3,412,2626157,902
3,412,2982876,902
3,412,2622752,902
3,412,2594830,902
3,214,1567680,902
3,505,2702234,902
3,505,2600176,902
3,77,2944561,902
3,77,1308211,902
3,361,1353098,902
3,361,2038335,902
3,361,1496660,902
3,361,1127229,902
3,361,1112471,902
3,361,1171888,902
3,355,2986300,902
3,446,2705805,902
3,446,2626457,902
3,492,1283815,902
3,492,1044792,902
3,1,2650183,902
3,1,1091100,902
3,334,1079909,903
3,261,2698139,903
3,89,2586028,903
3,129,1109126,903
3,129,2648714,903
3,129,1395305,903
3,129,2975247,903
3,131,1110890,903
3,149,2586008,903
3,342,2922207,903
3,342,2977641,903
3,342,2644081,903
3,164,1134512,903
3,37,1373634,903
3,532,2783751,903
3,37,2717079,903
3,446,2925575,903
3,446,1082501,903
3,190,1078805,903
3,49,2930702,903
3,49,1008602,903
3,49,1008602,903
3,49,1008602,903
3,49,2599162,903
3,49,2682553,903
3,301,2470847,903
3,301,2695913,903
3,301,1487609,903
3,164,2867819,903
3,413,1375411,903
3,413,1348543,903
3,413,2608601,903
3,164,2442425,903
3,213,1157293,903
3,213,1189968,903
3,213,1378633,903
3,116,2708588,903
3,356,2585992,903
3,116,2921534,903
3,246,1022265,903
3,484,1114024,903
3,484,1276056,903
3,484,2897232,903
3,505,1392506,903
3,505,2651417,903
3,57,1302789,903
3,57,2805128,903
3,57,1285550,903
3,57,1348542,903
3,57,1408278,903
3,321,2765010,903
3,321,1289624,903
3,321,2632179,903
3,50,2877123,903
3,50,2848758,903
3,324,2643952,903
3,208,1057704,903
3,208,1220840,903
3,208,2851687,903
3,208,2594869,903
3,483,2851686,903
3,483,2926343,903
3,483,2765992,903
3,292,1266001,903
3,324,2724889,903
3,385,1392507,903
3,385,2651418,903
3,459,3018741,903
3,204,1418516,903
3,204,1506217,903
3,204,1496694,903
3,478,1490426,903
3,478,2197489,903
3,364,1330881,903
3,364,1190711,903
3,364,2784519,903
3,345,1371743,903
3,345,1291014,903
3,345,2838107,903
3,196,2448623,903
3,249,2906762,903
3,249,2834670,903
3,61,1131079,903
3,125,1002181,903
3,125,1002181,903
3,125,1002181,903
3,125,1022941,903
3,125,1054684,903
3,125,2933404,903
3,125,2802374,903
3,255,2702395,904
3,255,1385647,904
3,255,2845157,904
3,255,1371079,904
3,255,2701808,904
3,432,1081845,904
3,164,1273899,904
3,31,2678461,904
3,342,2657593,904
3,342,2624590,904
3,102,2835592,904
3,102,1405132,904
3,102,1329992,904
3,102,2894828,904
3,102,2983744,904
3,69,1496789,904
3,212,2883856,904
3,212,2824373,904
3,212,1243761,904
3,212,2698481,904
3,485,2227097,904
3,482,2678200,904
3,482,1318152,904
3,250,2827327,904
3,250,1161897,904
3,272,2818764,904
3,97,1429678,904
3,216,2695225,904
3,175,2996497,904
3,273,2575311,904
3,273,2575314,904
3,121,1271369,905
3,69,2586048,905
3,89,2586009,905
3,31,3023656,905
3,31,2628269,905
3,31,2837410,905
3,31,2800904,905
3,31,2912722,905
3,532,1469606,905
3,532,1150601,905
3,532,1495698,905
3,532,2893880,905
3,432,1466990,905
3,432,2767695,905
3,190,1287756,905
3,105,3000160,905
3,105,2662568,905
3,105,2660462,905
3,105,2803096,905
3,400,1508366,905
3,400,3017346,905
3,400,2701208,905
3,432,1343506,905
3,164,1341018,905
3,424,2035851,905
3,254,2649259,905
3,254,2875704,905
3,215,2957640,905
3,215,3018795,905
3,215,2962082,905
3,342,1293065,905
3,342,1459143,905
3,342,1459156,905
3,342,1291961,905
3,524,2735638,905
3,524,1081295,905
3,101,1244371,905
3,101,2642495,905
3,69,2586048,905
3,369,2734176,905
3,369,2752093,905
3,369,2982772,905
3,369,1263449,905
3,369,2749664,905
3,11,2968897,905
3,77,2795698,905
3,11,2627448,905
3,161,1181997,905
3,161,2588305,905
3,161,1293233,905
3,279,2238288,905
3,272,2907809,905
3,355,2843784,905
3,235,2623923,905
3,235,1261550,905
3,235,1193393,905
3,8,1556777,905
3,8,2974957,905
3,8,2686632,905
3,8,1556766,905
3,8,2974980,905
3,218,2732247,905
3,218,1251592,905
3,249,2836451,905
3,249,1165419,905
3,249,2751355,905
3,249,1275420,905
3,319,2597444,905
3,249,3001850,905
3,319,2873032,905
3,319,1533719,905
3,293,2998008,905
3,293,2998005,905
3,354,3020786,905
3,354,3020792,905
3,354,3020788,905
3,354,3021428,905
3,354,2982081,905
3,334,1269929,905
3,492,1273024,905
3,76,2752612,906
3,254,2586012,906
3,300,2629202,906
3,509,2586046,906
3,525,2814320,906
3,245,1343094,906
3,79,2686611,906
3,79,1572667,906
3,300,1178035,906
3,84,2589257,906
3,291,2931687,906
3,291,3006649,906
3,291,2987413,906
3,291,1177744,906
3,245,1570346,906
3,219,2661470,906
3,219,2707954,906
3,219,2948619,906
3,465,2958899,906
3,465,1291403,906
3,467,3020945,906
3,256,2969289,906
3,354,1269194,906
3,256,2834371,906
3,256,2958073,906
3,292,1284645,906
3,292,1341021,906
3,328,1427856,906
3,328,2925901,906
3,328,1321649,906
3,328,2831112,906
3,273,1217058,906
3,273,2691588,906
3,273,1157493,906
3,273,1439421,906
3,494,1079698,906
3,494,1131580,906
3,466,1571634,906
3,227,2742076,906
3,227,2858871,906
3,149,1088668,906
3,149,2889868,906
3,90,2765834,906
3,453,1142442,906
3,293,2593111,906
3,130,3022356,906
3,130,3024954,906
3,130,3025722,906
3,130,3026619,906
3,87,2568629,907
3,247,2826927,907
3,500,2898588,907
3,500,2917514,907
3,274,1090260,907
3,274,2932326,907
3,319,2875050,907
3,26,2719177,907
3,334,1538319,907
3,214,1302945,907
3,533,2850247,907
3,533,1191939,907
3,44,2646545,907
3,44,1495566,907
3,44,2932139,907
3,354,3017551,907
3,355,2872886,907
3,491,1137731,907
3,491,2770100,907
3,8,2844514,907
3,8,1192005,907
3,8,1559518,907
3,430,3022514,907
3,273,2791565,907
3,273,1159695,907
3,273,2964178,907
3,430,2657594,907
3,212,2882505,907
3,212,1512847,907
3,505,2872690,907
3,505,2609070,907
3,118,2743223,907
3,118,2918969,907
3,235,2949846,908
3,166,2732767,908
3,413,2683035,908
3,413,1504600,908
3,525,2814317,908
3,292,2814320,908
3,84,1522962,908
3,87,2703096,908
3,17,1511725,908
3,142,2860018,908
3,241,1411683,908
3,241,2688753,908
3,241,2741896,908
3,87,1978621,908
3,524,1312775,908
3,273,2718517,908
3,144,2236034,908
3,144,1193260,908
3,118,1447891,908
3,411,2218441,908
3,411,1506802,908
3,411,1210279,908
3,116,1346032,908
3,116,2632286,908
3,411,1150973,908
3,411,1119321,908
3,116,1015325,908
3,116,1015325,908
3,433,2965218,908
3,344,3002626,908
3,313,2802883,908
3,313,2944771,908
3,42,2908290,908
3,42,1197399,908
3,435,1121811,908
3,1,1159479,908
3,1,1108176,908
3,70,1241181,908
3,264,1315727,908
3,264,2603220,908
3,264,2698566,908
3,139,1320905,908
3,264,1302849,908
3,264,1003037,908
3,264,1003037,908
3,264,1003037,908
3,264,1003034,908
3,264,1003034,908
3,264,1003034,908
3,146,2798688,908
3,292,1328264,908
3,292,2860741,908
3,528,2888046,908
3,371,2808638,908
3,505,2657813,908
3,505,1290778,908
3,505,2844621,908
3,415,1251953,908
3,415,2711678,908
3,415,1024937,908
3,415,2723350,908
3,415,1552159,908
3,415,3006770,908
3,17,1463186,908
3,168,2741243,909
3,168,2741115,909
3,168,1280427,909
3,168,2741112,909
3,396,1450720,909
3,422,1450720,909
3,372,2665724,909
3,372,1514028,909
3,345,1470021,909
3,364,3024224,909
3,17,1024765,909
3,473,1108734,909
3,266,2583746,909
3,84,1086444,909
3,386,2668986,909
3,361,2908517,909
3,361,1096344,909
3,214,1148232,909
3,31,2801145,910
3,31,1541583,910
3,31,2768161,910
3,31,1541391,910
3,34,2880201,910
3,69,2586014,910
3,356,2586009,910
3,245,1189682,910
3,318,1348341,910
3,57,1381340,910
3,197,1246268,910
3,197,2626086,910
3,58,2626088,910
3,58,1401491,910
3,245,1417150,910
3,245,1059010,910
3,291,2930701,910
3,291,1055327,910
3,432,2577462,910
3,432,2792987,910
3,432,1150852,910
3,432,1160795,910
3,432,1389836,910
3,77,2908244,910
3,74,1323420,910
3,74,1458053,910
3,74,1175453,910
3,466,2957298,910
3,74,2900225,910
3,74,3013489,910
3,74,3027189,910
3,339,1485742,910
3,275,2594176,910
3,275,2668342,910
3,275,2795698,910
3,118,2988833,910
3,118,2769400,910
3,41,1185272,910
3,508,2563373,910
3,508,1198042,910
3,24,2767039,911
3,24,2983906,911
3,24,2827590,911
3,41,1169625,911
3,41,1462819,911
3,447,1380720,911
3,256,2912304,911
3,256,2878980,911
3,423,1174994,911
3,435,2791179,911
3,229,2933709,911
3,229,2858073,911
3,422,2611146,911
3,422,2837198,911
3,422,1086854,911
3,73,2669191,912
3,73,2814296,912
3,149,2586015,912
3,361,2842691,912
3,69,2586023,912
3,69,1532895,912
3,328,3027842,912
3,328,2809034,912
3,84,1489105,912
3,249,2667338,912
3,249,2807748,912
3,249,1299571,912
3,249,2636206,912
3,292,2744456,912
3,207,2820450,912
3,207,2705307,912
3,166,2834917,912
3,166,2874170,912
3,166,3002644,912
3,440,3028076,912
3,440,3027928,912
3,440,3026731,912
3,440,3029052,912
3,440,3026610,912
3,159,1228473,912
3,291,3022959,912
3,9,1315448,912
3,9,1391677,912
3,9,2748834,912
3,89,2762747,912
3,89,1291013,912
3,89,1289554,912
3,89,1414236,912
3,89,2856436,912
3,303,2626246,913
3,204,1225489,913
3,266,1068862,913
3,266,2583263,913
3,88,2590992,913
3,88,1498424,913
3,88,2964980,913
3,88,1190189,913
3,88,1378301,913
3,5,2867746,913
3,355,2566300,913
3,137,1551298,913
3,137,1286795,913
3,437,2585993,914
3,306,2585985,914
3,69,2586023,914
3,149,2586012,914
3,159,1110683,914
3,159,2715211,914
3,118,2675453,914
3,118,2918969,914
3,306,2963145,914
3,10,3027720,914
3,10,3027716,914
3,405,2747799,914
3,361,3025313,914
3,46,2585995,915
3,437,2586001,915
3,306,2586026,915
3,306,2817132,915
3,306,2982538,915
3,405,2742597,915
3,356,2586025,915
3,180,2977899,915
3,343,2684216,915
3,343,2916972,915
3,490,1249705,915
3,490,2931752,915
3,249,1498096,915
3,127,2784819,915
3,127,2796416,915
3,516,1468036,915
3,516,2811871,915
3,516,1056513,915
3,385,3024969,915
3,460,3028012,915
3,377,2776571,915
3,377,2834576,915
3,405,2677562,915
3,405,2582399,915
3,405,1327277,915
3,405,2682032,915
3,77,2795314,916
3,77,1387560,916
3,94,2662420,916
3,94,2706508,916
3,94,2804106,916
3,94,2864643,916
3,348,2920335,916
3,348,3004196,916
3,348,3007391,916
3,348,2992164,916
3,388,1270905,916
3,388,1100230,916
3,53,1390867,916
3,228,2804495,916
3,355,2697362,916
3,412,1481314,916
3,412,2719751,916
3,477,3010473,916
3,477,2983619,916
3,477,2220331,916
3,272,1533717,916
3,272,2749656,916
3,272,1295508,916
3,477,1387631,916
3,195,1269093,916
3,291,1125543,917
3,498,1259070,917
3,87,2586009,917
3,49,2586016,917
3,87,1119335,917
3,87,2235214,917
3,468,1551610,918
3,468,2583265,918
3,87,2019504,918
3,87,2115221,918
3,468,2957159,918
3,468,2936724,918
3,468,3025146,918
3,230,2766807,918
3,230,1345714,918
3,297,2564748,918
3,297,1321005,918
3,297,2975676,918
3,297,1485109,918
3,129,2802435,918
3,89,2586024,920
3,356,2586000,920
3,344,1489871,920
3,388,1337656,920
3,388,2661698,920
3,87,2214394,920
3,121,1486282,920
3,159,1398708,920
3,60,2967746,920
3,60,1348839,920
3,77,2565356,920
3,87,1336262,920
3,364,1300710,920
3,364,1065615,920
3,355,2785265,920
3,245,2585998,921
3,533,1514238,921
3,533,1466883,921
3,365,2982174,921
3,365,2898651,921
3,365,1405908,921
3,288,1090009,921
3,328,1269271,921
3,328,2236421,921
3,328,2911638,921
3,328,3028021,921
3,328,3026910,921
3,328,2677015,921
3,116,1336604,921
3,273,2596571,921
3,87,2586008,921
3,114,2965390,921
3,524,1440535,921
3,250,3027277,921
3,250,3028088,921
3,147,2567769,921
3,147,2691018,921
3,147,1475015,921
3,147,1469112,921
3,147,1134987,921
3,147,1248758,921
3,147,1289504,921
3,147,2731010,921
3,261,2794134,921
3,214,1068863,921
3,262,1293171,921
3,262,1338029,921
3,5,3026909,921
3,5,3029076,921
3,536,2949999,922
3,89,2585990,922
3,87,2586004,922
3,281,2598480,922
3,281,2930527,922
3,147,2703919,922
3,147,1216036,922
3,147,1292108,922
3,147,3025460,922
3,423,1314501,922
3,423,2957254,922
3,87,1994763,922
3,87,1994827,922
3,303,2583757,922
3,303,1467155,922
3,303,2670175,922
3,303,2810519,922
3,303,2785141,922
3,303,2815623,922
3,536,1277832,922
3,487,1148231,922
3,357,3023843,922
3,357,3026971,922
3,87,1084998,922
3,87,2960131,922
3,57,2668343,922
3,57,1490742,922
3,57,2565104,922
3,57,3003916,922
3,57,1411298,922
3,297,1310749,922
3,49,2586029,922
3,5,3031725,922
3,5,2956086,922
3,5,2951056,922
3,249,3017183,922
3,249,2861307,922
3,249,2594177,922
3,129,3002984,922
3,360,2928431,922
3,360,1044183,922
3,422,2955448,922
3,422,3024618,922
3,41,3031633,923
3,41,2675699,923
3,76,2700612,923
3,481,2635695,923
3,212,2860830,924
3,212,2572866,924
3,87,2586018,924
3,66,2641488,924
3,84,2737789,924
3,532,2588956,924
3,532,1303797,924
3,508,3003545,924
3,508,2900335,924
3,508,2898595,924
3,132,2586007,924
3,481,1241835,924
3,481,2632054,924
3,481,1132170,924
3,481,2606305,924
3,481,2608792,924
3,481,2676153,924
3,481,2608796,924
3,481,2635684,924
3,533,1569275,924
3,49,2586000,924
3,3,2877555,924
3,89,1173315,924
3,89,1292368,924
3,89,1458054,924
3,515,2226439,924
3,317,1090008,924
3,530,1443052,924
3,35,1513963,925
3,49,2586012,925
3,291,1078849,925
3,291,1122457,925
3,291,1487338,925
3,291,2748391,925
3,291,1345565,925
3,303,2690547,925
3,303,2865644,925
3,303,2865652,925
3,17,1160321,926
3,108,1477030,926
3,108,1477023,926
3,108,1248096,926
3,87,2586010,926
3,132,2586023,926
3,76,2845980,926
3,292,2850693,926
3,132,3024941,926
3,69,2586033,927
3,37,2992218,927
3,37,1471809,927
3,37,2926673,927
3,356,2586036,927
3,451,2691020,927
3,451,1066514,927
3,478,2033914,927
3,478,2707957,927
3,140,2663410,927
3,140,2748282,927
3,144,1354072,927
3,144,1350435,927
3,121,1271369,927
3,121,1365113,927
3,164,2968877,927
3,328,3026950,927
3,478,2454807,927
3,344,3033713,927
3,89,2696777,927
3,25,1572779,927
3,69,1532895,927
3,150,2586038,928
3,69,2586018,928
3,533,1240953,928
3,533,2875040,928
3,533,2869920,928
3,292,1286886,928
3,292,1282733,928
3,292,1050984,928
3,479,1100834,928
3,385,1046290,928
3,385,2997569,928
3,242,2458983,928
3,242,1538019,928
3,242,3010818,928
3,242,2711107,928
3,212,2741351,928
3,212,1455275,928
3,212,1345588,928
3,212,2850136,928
3,212,2850141,928
3,409,2917891,928
3,291,1478891,928
3,208,2888257,928
3,486,2794655,928
3,56,1401138,928
3,528,2885194,928
3,292,1297502,928
3,432,1090069,928
3,432,1210920,928
3,432,1474285,928
3,432,1992260,928
3,204,2704216,928
3,190,1267165,928
3,190,1364609,928
3,190,2673458,928
3,385,2729249,928
3,334,1079909,928
3,334,1269929,928
3,331,2779619,928
3,479,1342946,928
3,479,1333277,928
3,291,1154538,928
3,508,2843688,928
3,150,2642317,928
3,49,2585994,929
3,507,2945728,929
3,490,1249705,929
3,507,1521099,929
3,127,1397366,929
3,127,2784819,929
3,127,2796416,929
3,127,1031195,929
3,142,3026601,929
3,142,3026547,929
3,145,1513869,929
3,5,3036421,929
3,5,3036201,929
3,5,2934320,929
3,385,2748440,929
3,385,2929301,929
3,385,2950568,929
3,84,2893197,929
3,505,1445335,929
3,505,2877420,929
3,524,2968615,929
3,292,1024766,929
3,292,2818681,929
3,234,1151736,929
3,460,2698480,929
3,209,2944478,929
3,209,2916946,929
3,89,2901322,929
3,89,1167563,929
3,357,2706009,929
3,19,1290894,929
3,19,1160678,929
3,19,1164149,929
3,19,1320700,929
3,74,2889149,929
3,19,2603433,929
3,19,2675594,929
3,446,2890481,929
3,422,3015184,929
3,422,1222366,929
3,385,1567666,930
3,385,2879421,930
3,116,1275930,930
3,98,2649158,930
3,98,1149450,930
