学期,学号,书名,日期
2,74,1366782,226
2,74,2879226,302
2,74,2785637,302
2,74,1555169,302
2,74,2881433,302
2,74,1338095,308
2,74,2910990,324
2,74,2915141,324
2,74,1558733,324
2,74,1322533,330
2,74,1525298,330
2,74,1498292,330
2,74,1148357,330
2,74,1292801,401
2,74,1133077,401
2,74,2887284,405
2,74,1413119,405
2,74,2994432,405
2,74,2879436,406
2,74,1454557,410
2,74,1366782,413
2,74,2774777,413
2,74,2834916,424
2,74,2696976,424
2,74,2887284,430
2,74,2229899,505
2,74,1148357,511
2,74,1322533,511
2,74,1193030,511
2,74,2785640,511
2,74,2724063,511
2,74,2870803,511
2,74,1278738,520
2,74,2748891,611
2,74,1322533,611
2,74,2774777,615
3,74,1274595,902
3,74,1274586,902
3,74,2719258,902
3,74,2789011,906
3,74,2721688,906
3,74,2963496,906
3,74,1392437,906
3,74,2808382,911
3,74,2954377,911
3,74,2871061,913
3,74,1319031,916
3,74,2713540,916
3,74,2869985,916
3,74,1224286,916
3,74,2594870,1018
3,74,2918853,1022
3,74,1540816,1022
3,74,1274592,1122
3,74,1180518,1122
3,74,2774400,1122
3,74,2601856,1123
3,74,1274592,1214
3,74,2774400,1214
3,74,2601856,1214
1,76,1197980,915
1,76,2764238,915
1,76,2697050,915
1,76,2464275,915
1,76,1471448,915
1,76,2697059,915
1,76,2592587,916
1,76,2747689,916
1,76,1503404,1116
1,76,2729634,1116
1,76,1308256,1122
1,76,1278287,1130
1,76,1160775,1206
1,76,2815816,1206
1,76,1505563,102
1,76,1438745,102
1,76,1308257,102
1,76,2747518,102
1,76,1277875,118
1,76,1160777,118
1,76,1180178,118
2,76,2723123,303
2,76,2807091,420
3,76,2793064,901
3,76,2579860,901
3,76,2911672,912
3,76,1291356,1004
3,76,2767360,1004
3,76,1407284,1004
3,76,1258929,1103
3,76,1556329,1103
3,76,1405298,1103
3,76,1291356,1116
1,77,1361413,1107
1,77,2602664,1107
1,77,2600301,1122
1,78,1065468,1026
1,79,2675980,914
1,79,1453927,923
1,79,2716090,923
1,79,1299801,1011
1,79,1173574,1011
1,79,2830790,1015
1,79,2834915,1015
1,79,1456042,1015
1,79,2685549,1122
1,79,2966643,1122
1,79,2564952,1122
1,79,2564928,1122
1,79,2897073,1125
1,79,2802110,1125
1,79,2719856,1125
1,79,1086642,1125
1,79,2758521,1128
1,79,2801769,1128
2,79,2886834,226
2,79,1570814,226
2,79,1304590,226
2,79,1464461,228
2,79,2757681,315
2,79,2663879,324
2,79,2803114,406
2,79,2799169,406
2,79,1252713,411
2,79,2918586,411
2,79,1035056,415
2,79,2632126,415
2,79,2917413,415
2,79,2758510,423
2,79,2770481,427
2,79,1447962,427
2,79,1099680,530
2,79,1180519,530
2,79,1566663,530
2,79,2855780,530
2,79,2811005,530
2,79,1420830,530
2,79,2888321,530
2,79,2993300,601
3,79,2763734,911
3,79,3010817,911
3,79,3010817,1017
3,79,1169002,1028
3,79,1301798,1028
3,79,2577990,1028
3,79,2764404,1106
3,79,1058846,1106
3,79,1025399,1106
3,79,2897811,1106
3,79,1325924,1106
3,79,1411574,1106
3,79,2990751,1118
3,79,2799102,1118
3,79,2913360,1118
3,79,1383653,1118
3,79,2707145,1118
3,79,2799102,105
3,79,2990751,105
3,79,2707145,105
3,79,2737039,109
1,80,1033509,1101
1,80,1195797,1101
1,80,2875305,1101
1,80,2796102,1104
1,80,1351214,1104
1,80,1157879,1104
1,81,2702832,1013
1,81,2873257,1017
1,81,1411255,1017
1,81,2821474,1027
1,81,2856469,1027
1,81,1438745,1125
1,81,2589554,1125
2,81,2853298,301
2,81,2987516,323
3,81,1249503,905
3,81,1344132,905
3,81,2590739,905
3,81,2699916,905
3,81,1096127,905
3,81,3027578,908
3,81,1344132,1018
3,81,3027578,1018
3,81,1096127,1018
3,81,1384222,1029
3,81,2728105,1029
3,81,2740487,1029
3,81,1058849,1029
3,81,1054325,1126
3,81,1096127,106
3,81,1339413,106
3,81,1054325,106
3,81,2968644,107
3,81,2995831,107
1,82,2932456,917
1,82,1429534,917
1,82,1509978,1012
1,82,2945539,1012
1,82,1517125,1012
1,82,2758027,1023
1,82,2920038,1120
1,82,2659798,1120
1,82,2593459,1214
1,82,1316355,1214
2,82,1263303,226
2,82,1450960,228
2,82,1051566,228
2,82,1150421,228
2,82,2696571,228
2,82,2794748,304
2,82,1117121,304
2,82,1129386,304
2,82,1537335,311
2,82,1537321,311
2,82,1178704,311
2,82,2833849,411
2,82,1450962,411
2,82,2639086,411
2,82,1525378,517
2,82,1031274,525
2,82,1472231,525
3,82,2816037,906
3,82,2237008,906
3,82,2892773,1018
3,82,1396349,1018
3,82,1282978,1018
1,83,2828918,921
1,83,2734442,926
1,83,1181996,926
1,83,1499775,1228
2,83,1252091,303
2,83,1322531,303
2,83,1322531,412
1,84,2917412,926
1,84,1292059,926
1,84,2878794,926
1,84,2788641,926
1,84,1511720,928
1,84,2600733,1023
1,84,1141173,1023
1,84,2929244,1023
1,84,2602128,1023
2,84,2857566,306
2,84,1407873,306
2,84,2631397,306
2,84,1422757,312
2,84,2849271,312
2,84,2843688,312
2,84,1319938,522
3,84,2889637,908
3,84,2890589,908
3,84,2845888,915
3,84,2845888,1020
3,84,1330634,111
3,84,2977182,111
3,84,2871442,111
1,85,2810211,917
1,85,1396266,917
1,85,2645723,917
1,85,1289404,917
1,85,2774427,917
1,85,2594489,1006
1,85,1287046,1006
1,85,1155288,1006
1,85,2626986,1010
1,85,2626988,1010
1,85,2697123,1010
1,85,2594489,1121
1,85,1287046,1121
1,85,2983151,1228
1,85,2983248,1228
1,85,2983205,1228
1,85,2918136,111
1,85,1216949,116
1,85,2793711,116
1,85,1436411,116
2,85,2712808,327
2,85,1277606,327
2,85,2994363,327
2,85,1277606,512
2,85,1163912,512
3,85,2796258,1109
1,86,2857564,1008
1,86,1543702,1008
1,86,1279490,1018
1,86,1412367,1018
1,86,1543702,1108
1,86,2857564,1108
1,86,2642565,1118
1,86,1289199,1118
1,86,2718123,1122
1,86,1518316,1122
1,86,2588798,1122
1,86,2642535,1122
1,86,1518316,1122
1,86,2718123,1122
1,86,2588798,1122
1,86,2642535,1122
1,86,1280635,1122
1,86,2604357,1122
1,86,1163194,1122
1,86,2895373,1122
1,86,2783677,1123
1,86,2919680,1123
1,86,2943387,1201
1,86,2908376,1201
1,86,2960680,1201
1,86,2630680,1201
1,86,2797728,1202
1,86,2595934,1208
1,86,1491609,1208
1,86,1416616,1208
2,86,2786516,310
2,86,2799042,310
2,86,1434107,310
2,86,1399003,310
2,86,2805117,310
2,86,1258758,318
2,86,2964219,329
2,86,2819845,329
2,86,2831239,329
2,86,2988658,329
2,86,1466927,329
2,86,1117148,329
2,86,2762831,329
2,86,1279861,329
2,86,2799263,329
2,86,2942113,712
1,87,1146469,922
1,87,1262333,922
1,87,2619919,922
1,87,1424642,1018
1,87,1362788,1018
2,87,1039616,414
2,87,1405454,414
2,87,1389626,426
2,87,1460976,508
2,87,1556088,512
2,87,1274589,515
2,87,1396257,520
2,87,2872671,522
3,87,1532907,903
3,87,2785634,903
3,87,2830979,923
3,87,1268514,1013
3,87,2696197,1029
3,87,1425467,1029
3,87,1146641,1029
3,87,1384218,1029
3,87,2728106,1029
3,87,2892966,1101
3,87,1360193,1101
3,87,1297837,1210
2,88,2922808,624
3,88,1267485,909
1,89,2625044,916
1,89,1190107,918
1,89,2604903,918
1,89,1475113,923
1,89,1384047,925
1,89,1475113,1009
1,89,1384047,1031
1,89,1324438,1112
1,89,2632824,1112
1,89,1303617,1112
1,89,2566461,1112
1,89,2677739,1112
1,89,1367829,1112
1,89,1475113,1121
1,89,2585991,1225
1,89,2807809,109
1,89,1564401,109
1,89,1125137,109
1,89,2741393,109
1,89,2732766,109
1,89,2923028,113
1,89,1086716,113
1,89,2815427,113
1,89,2573240,113
1,89,2912506,113
1,89,2738924,113
1,89,2607424,113
2,89,2784818,225
2,89,1422754,307
2,89,2867723,313
2,89,1352029,313
2,89,1178566,313
2,89,1339075,406
2,89,1278666,406
2,89,2637193,406
2,89,1446579,406
2,89,1422754,423
2,89,2637193,427
2,89,1541978,511
2,89,1126886,511
2,89,2586706,511
2,89,1439101,511
2,89,2237500,511
2,89,2832537,512
2,89,2981471,512
2,89,1055714,521
2,89,2960732,521
2,89,1381430,521
2,89,1278666,522
2,89,1446579,522
2,89,1339075,522
2,89,2933710,526
2,89,2637193,607
2,89,1422754,607
2,89,1247505,630
2,89,2848324,630
2,89,2849659,630
2,89,1350468,711
3,89,1231535,903
3,89,2838935,903
3,89,1224247,903
3,89,1107439,903
3,89,2819005,903
3,89,2774398,1013
3,89,1068768,1013
3,89,1231535,1013
3,89,2838935,1013
3,89,2703868,1108
3,89,1333916,1108
3,89,1224247,1118
3,89,1089363,1118
3,89,1174693,1118
3,89,1068768,1125
3,89,2774398,1125
3,89,1320628,1212
3,89,1320643,1212
3,89,2810226,1216
3,89,1345588,1216
1,90,1512939,917
1,90,2697393,924
1,90,2721421,924
1,90,1252577,924
1,90,1444405,924
1,90,1263208,1010
1,90,1044201,1025
1,90,1104576,1130
1,90,2720615,1130
2,90,1419452,409
2,90,2870952,409
2,90,1405066,604
2,90,1404781,604
2,90,1404781,626
3,90,3013650,910
3,90,2684602,910
3,90,1354491,910
1,91,1268819,922
1,91,2663785,922
1,91,1305808,924
1,91,1540782,924
1,91,2606248,1010
1,91,1398856,1010
1,91,1305791,1015
1,91,1305801,1015
1,91,1475921,1015
1,91,1305772,1015
1,91,1260095,1021
1,91,1320861,1021
1,91,1260062,1021
1,91,1290490,1021
1,91,1286117,1021
1,91,1290490,1129
1,91,1286117,1129
1,91,1465668,115
2,91,1558554,417
2,91,1510820,417
3,91,1181878,903
3,91,1511720,903
3,91,2877080,903
3,91,1098941,903
3,91,2833741,1013
3,91,2648569,1013
3,91,2964281,1013
3,91,1157857,1013
3,91,1271429,1013
3,91,1338819,1019
3,91,2964290,1019
3,91,2832034,1019
3,91,1468063,1019
3,91,2964272,1019
3,91,1347884,1022
3,91,1450170,1022
3,91,1299303,1022
